"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.EndoMural","log2fold_change","Auc"
"27","ENSG00000028137","hurdle",2.72325936135263e-312,-2.887818,-1.232932,1.654886,0.604
"774","ENSG00000189221","hurdle",6.03361499310336e-166,-2.0463919,-0.5973557,1.4490362,0.603
"730","ENSG00000183943","hurdle",9.42369849556125e-178,-2.2858441,-0.8142437,1.4716004,0.603
"782","ENSG00000196924","hurdle",9.76547199615845e-180,-1.9383559,-0.5042906,1.4340653,0.602
"654","ENSG00000171729","hurdle",3.68919435659608e-206,-2.5432137,-0.9877455,1.5554682,0.602
"181","ENSG00000105854","hurdle",8.75074293692563e-114,-1.5374939,-0.4603767,1.0771172,0.602
"93","ENSG00000080200","hurdle",7.82806031124758e-96,-0.8742123,-0.1465142,0.7276981,0.602
"681","ENSG00000175183","hurdle",1.01458378584139e-163,-2.2219673,-0.8596415,1.3623258,0.601
"500","ENSG00000152049","hurdle",2.2039665242406e-246,-2.7548809,-0.9864197,1.7684612,0.601
"398","ENSG00000137507","hurdle",0,-3.287011,-1.376627,1.910384,0.601
"339","ENSG00000130202","hurdle",4.59443740106286e-183,-2.3782884,-0.9420537,1.4362347,0.601
"771","ENSG00000189129","hurdle",0,-3.051781,-1.250329,1.801452,0.6
"756","ENSG00000187244","hurdle",0,-3.127325,-1.317087,1.810238,0.6
"713","ENSG00000181381","hurdle",1.57511036022996e-188,-2.3586652,-0.7543483,1.6043169,0.6
"513","ENSG00000153179","hurdle",4.14701998326289e-114,-1.3855603,-0.2397865,1.1457738,0.6
"469","ENSG00000146966","hurdle",1.36386407646844e-91,-0.5606279,0.3757307,0.9363586,0.6
"208","ENSG00000110092","hurdle",1.19206055090948e-186,-2.4664509,-0.9837718,1.4826791,0.6
"157","ENSG00000102760","hurdle",1.68568332314334e-145,-1.7580233,-0.4079651,1.3500582,0.6
"842","ENSG00000233927","hurdle",2.64834636592093e-85,0.5236197,1.3329087,0.809289,0.599
"709","ENSG00000179604","hurdle",4.4185757522221e-154,-2.1286022,-0.9254444,1.2031578,0.599
"675","ENSG00000173918","hurdle",0,-3.116913,-1.271164,1.845749,0.599
"581","ENSG00000164111","hurdle",6.69700310315519e-110,-1.6711686,-0.6710528,1.0001158,0.599
"574","ENSG00000163762","hurdle",0,-3.26948,-1.228223,2.041257,0.599
"45","ENSG00000059378","hurdle",1.93566571679491e-217,-2.654927,-1.044557,1.61037,0.599
"695","ENSG00000177409","hurdle",0,-3.093361,-1.285766,1.807595,0.598
"545","ENSG00000160888","hurdle",2.13085034324738e-253,-1.967575,-0.2855214,1.6820536,0.598
"227","ENSG00000112214","hurdle",0,-3.232794,-1.109459,2.123335,0.598
"204","ENSG00000108622","hurdle",0,-3.255708,-1.248739,2.006969,0.598
"791","ENSG00000197879","hurdle",7.00072404559143e-184,-2.548023,-1.163868,1.384155,0.597
"557","ENSG00000162733","hurdle",1.36852572234356e-124,-1.724178,-0.755477,0.968701,0.597
"399","ENSG00000137628","hurdle",6.20101418428845e-222,-2.752193,-1.153416,1.598777,0.597
"150","ENSG00000101608","hurdle",1.83384663277756e-274,-2.860541,-1.237656,1.622885,0.597
"65","ENSG00000069869","hurdle",8.42145790152967e-142,-2.0299112,-0.6689244,1.3609868,0.597
"10","ENSG00000010278","hurdle",1.06186637835663e-137,-2.150498,-0.962762,1.187736,0.597
"840","ENSG00000231607","hurdle",4.45598544322586e-58,1.059606,1.572356,0.51275,0.596
"623","ENSG00000168309","hurdle",8.5312949631779e-112,-1.5593351,-0.4186538,1.1406813,0.596
"559","ENSG00000162804","hurdle",1.68593286012761e-67,0.5956058,1.2006448,0.605039,0.596
"501","ENSG00000152104","hurdle",4.47437941162422e-75,-0.3596878,0.3622654,0.7219532,0.596
"358","ENSG00000132622","hurdle",0,-3.12686,-1.330481,1.796379,0.596
"325","ENSG00000128284","hurdle",0,-3.257232,-1.354224,1.903008,0.596
"272","ENSG00000118257","hurdle",1.98735333924881e-78,-0.562589,0.2173386,0.7799276,0.596
"179","ENSG00000105699","hurdle",3.08856330068308e-264,-2.826589,-1.119596,1.706993,0.596
"865","ENSG00000267107","hurdle",0,-3.260539,-1.234505,2.026034,0.595
"331","ENSG00000129467","hurdle",0,-3.239806,-1.427892,1.811914,0.595
"55","ENSG00000067082","hurdle",1.2241226467285e-88,-0.995701444,0.009134177,1.004835621,0.595
"643","ENSG00000170385","hurdle",2.49650884567908e-159,-2.0308883,-0.6646772,1.3662111,0.594
"454","ENSG00000143772","hurdle",5.03849670556742e-87,-1.02991122,0.05234559,1.08225681,0.594
"375","ENSG00000135048","hurdle",6.84931195509584e-73,0.01976777,0.93386326,0.91409549,0.594
"249","ENSG00000115170","hurdle",3.60367902894408e-101,-0.3991281,0.7109281,1.1100562,0.594
"109","ENSG00000089159","hurdle",5.1106311108128e-212,-2.583104,-1.100826,1.482278,0.594
"762","ENSG00000187800","hurdle",0,-3.271788,-1.538175,1.733613,0.593
"758","ENSG00000187498","hurdle",3.562947549035e-94,-1.21578184,0.02762459,1.24340643,0.593
"729","ENSG00000183888","hurdle",0,-3.281574,-1.397619,1.883955,0.593
"130","ENSG00000100097","hurdle",7.23097314244655e-74,-1.0441982,-0.3052205,0.7389777,0.593
"71","ENSG00000072274","hurdle",3.14106161180139e-123,-0.1101281,1.0553418,1.1654699,0.593
"790","ENSG00000197747","hurdle",4.39934741390022e-288,-3.040367,-1.24715,1.793217,0.592
"784","ENSG00000197142","hurdle",5.11774682877301e-316,-2.9766456,-0.9824497,1.9941959,0.592
"640","ENSG00000169908","hurdle",0,-3.265897,-1.303816,1.962081,0.592
"548","ENSG00000161791","hurdle",8.75015702730116e-70,-0.640356,0.2156116,0.8559676,0.592
"531","ENSG00000157601","hurdle",1.70142723872233e-147,-1.8156966,-0.4835686,1.332128,0.592
"528","ENSG00000157483","hurdle",2.03164170810846e-82,-0.6040756,0.5328435,1.1369191,0.592
"228","ENSG00000112343","hurdle",2.30521011341364e-302,-3.103832,-1.499839,1.603993,0.592
"176","ENSG00000105483","hurdle",9.94355334799228e-179,-2.2388017,-0.8791922,1.3596095,0.592
"64","ENSG00000069702","hurdle",2.12403274374034e-107,-1.6329194,-0.3920792,1.2408402,0.592
"796","ENSG00000198467","hurdle",3.11765062509363e-253,-2.701011,-0.890307,1.810704,0.591
"322","ENSG00000128016","hurdle",0,-3.1455512,-0.9165795,2.2289717,0.591
"252","ENSG00000115267","hurdle",1.41305415624041e-255,-2.913616,-1.147477,1.766139,0.591
"856","ENSG00000251493","hurdle",0,-3.294292,-1.57357,1.720722,0.59
"628","ENSG00000168575","hurdle",7.53433938713848e-93,1.304766,2.199233,0.894467,0.59
"565","ENSG00000163191","hurdle",0,-3.212453,-1.488534,1.723919,0.59
"522","ENSG00000155366","hurdle",6.06963005386001e-266,-2.985247,-1.43873,1.546517,0.59
"380","ENSG00000135547","hurdle",1.30471614406289e-229,-2.908818,-1.367969,1.540849,0.59
"225","ENSG00000111859","hurdle",5.29153106175207e-69,-0.600606,0.1906288,0.7912348,0.59
"177","ENSG00000105538","hurdle",1.37640571770034e-200,-2.560354,-1.032193,1.528161,0.59
"120","ENSG00000096060","hurdle",1.93021336161177e-79,-0.8594799,-0.1317829,0.727697,0.59
"731","ENSG00000183963","hurdle",7.38698616541857e-271,-3.021255,-1.420712,1.600543,0.589
"689","ENSG00000176435","hurdle",1.00472232176055e-289,-3.037092,-1.338916,1.698176,0.589
"496","ENSG00000151414","hurdle",5.01367287673167e-60,-0.5530053,0.1514211,0.7044264,0.589
"425","ENSG00000139567","hurdle",0,-3.277445,-1.581555,1.69589,0.589
"255","ENSG00000115594","hurdle",1.13249138132567e-276,-3.020393,-1.183482,1.836911,0.589
"521","ENSG00000155324","hurdle",1.14393591893941e-64,-0.44936873,0.06901914,0.51838787,0.588
"444","ENSG00000142694","hurdle",0,-3.269223,-1.583559,1.685664,0.588
"257","ENSG00000115825","hurdle",1.01750086593814e-76,-1.2381747,-0.3403549,0.8978198,0.588
"31","ENSG00000043355","hurdle",2.88021425659902e-231,-2.953612,-1.426093,1.527519,0.588
"817","ENSG00000205730","hurdle",1.44454232608538e-204,-2.78131,-1.279258,1.502052,0.587
"686","ENSG00000176014","hurdle",6.07031569692606e-207,-2.817944,-1.337225,1.480719,0.587
"392","ENSG00000136830","hurdle",9.07655223647774e-162,-2.627572,-1.25511,1.372462,0.587
"87","ENSG00000077942","hurdle",5.90794852368765e-237,-2.894718,-1.065402,1.829316,0.587
"765","ENSG00000188338","hurdle",1.15871170767195e-268,-3.067512,-1.503627,1.563885,0.586
"658","ENSG00000172159","hurdle",4.39078024086509e-55,0.5943391,1.3809534,0.7866143,0.586
"551","ENSG00000162551","hurdle",1.42970303894375e-195,-2.6265873,-0.7386387,1.8879486,0.586
"477","ENSG00000148429","hurdle",1.59991573828833e-70,-0.2925984,0.612434,0.9050324,0.586
"283","ENSG00000120279","hurdle",0,-3.272815,-1.456976,1.815839,0.586
"263","ENSG00000116815","hurdle",3.36427139445233e-146,-2.501234,-1.156394,1.34484,0.586
"233","ENSG00000112576","hurdle",3.62702424135386e-56,-0.3116343,0.4038075,0.7154418,0.586
"158","ENSG00000102935","hurdle",1.75003890414159e-68,-0.8756743,-0.08847064,0.78720366,0.586
"389","ENSG00000136205","hurdle",2.34878132681127e-91,-1.3235234,-0.6394527,0.6840707,0.585
"314","ENSG00000126458","hurdle",1.20140158324173e-244,-3.024928,-1.563651,1.461277,0.585
"235","ENSG00000112782","hurdle",3.50289167109684e-104,-1.725232,-0.41776,1.307472,0.585
"805","ENSG00000204131","hurdle",2.48358543422915e-77,-1.3917528,-0.4420878,0.949665,0.584
"694","ENSG00000177374","hurdle",0,-3.195556,-1.569594,1.625962,0.584
"372","ENSG00000134871","hurdle",3.61362511739836e-64,-0.5188313,0.1538279,0.6726592,0.584
"83","ENSG00000076555","hurdle",2.05239650759636e-75,-1.284031,-0.5862673,0.6977637,0.584
"732","ENSG00000184005","hurdle",9.78782499114028e-144,1.66417,2.761802,1.097632,0.583
"429","ENSG00000140545","hurdle",2.93739444502031e-91,-1.7351951,-0.9292604,0.8059347,0.583
"366","ENSG00000133639","hurdle",9.04055379275323e-70,-1.3925201,-0.5683045,0.8242156,0.583
"332","ENSG00000129538","hurdle",1.41379535807674e-129,-2.260666,-0.947203,1.313463,0.583
"254","ENSG00000115468","hurdle",1.05132326442183e-73,-1.374494,-0.641538,0.732956,0.583
"104","ENSG00000086062","hurdle",7.10737224703408e-135,-2.2030004,-0.8048656,1.3981348,0.583
"832","ENSG00000214063","hurdle",5.05442723201571e-185,-2.864019,-1.520797,1.343222,0.582
"433","ENSG00000140853","hurdle",2.69288746123603e-242,-3.016947,-1.404685,1.612262,0.582
"194","ENSG00000107263","hurdle",4.99460745158673e-46,0.7522178,1.4132054,0.6609876,0.582
"174","ENSG00000105227","hurdle",6.69649727544656e-287,-3.122456,-1.497948,1.624508,0.582
"718","ENSG00000182185","hurdle",3.80862363497136e-53,0.1278321,0.8756361,0.747804,0.581
"490","ENSG00000150093","hurdle",2.27478508651223e-44,0.05429227,0.60892985,0.55463758,0.581
"367","ENSG00000133789","hurdle",6.78592021328717e-60,-0.9681467,-0.2863368,0.6818099,0.581
"180","ENSG00000105835","hurdle",3.39017464994371e-87,-0.6385346,0.3449917,0.9835263,0.581
"116","ENSG00000091592","hurdle",4.40061113632039e-140,-2.448788,-1.119596,1.329192,0.581
"864","ENSG00000266714","hurdle",5.25233203718661e-94,-2.068849,-1.041801,1.027048,0.58
"613","ENSG00000166979","hurdle",3.96650359239644e-48,0.005463856,0.659772156,0.6543083,0.58
"447","ENSG00000142910","hurdle",0,-3.267687,-1.700423,1.567264,0.58
"301","ENSG00000124205","hurdle",5.76078965368175e-296,-3.178614,-1.532359,1.646255,0.58
"163","ENSG00000103710","hurdle",3.83901296021852e-253,-3.076226,-1.634564,1.441662,0.58
"669","ENSG00000173530","hurdle",9.88131291682493e-324,-3.225816,-1.482914,1.742902,0.579
"121","ENSG00000096433","hurdle",2.78285829860331e-239,-3.039274,-1.477317,1.561957,0.579
"66","ENSG00000070526","hurdle",0,-3.236045,-1.607816,1.628229,0.579
"38","ENSG00000051108","hurdle",6.74902197203758e-84,-0.7924051,0.170564,0.9629691,0.579
"701","ENSG00000177954","hurdle",3.07665162258755e-60,-0.2499452,0.469043,0.7189882,0.578
"456","ENSG00000143842","hurdle",3.2644801079974e-112,-2.342267,-1.134203,1.208064,0.578
"415","ENSG00000138449","hurdle",2.39461352815252e-197,-2.968095,-1.526567,1.441528,0.578
"324","ENSG00000128274","hurdle",0,-3.25952,-1.709144,1.550376,0.578
"323","ENSG00000128052","hurdle",8.68294159881037e-287,-3.178133,-1.488534,1.689599,0.578
"165","ENSG00000104267","hurdle",9.72628280363452e-72,-1.4998056,-0.5515426,0.948263,0.578
"58","ENSG00000068028","hurdle",1.01281711580756e-126,-2.350511,-1.188047,1.162464,0.578
"44","ENSG00000057704","hurdle",2.46294922215903e-80,-1.251083,-0.130318,1.120765,0.578
"757","ENSG00000187479","hurdle",1.00662402141215e-151,-2.6023397,-0.9178426,1.6844971,0.577
"725","ENSG00000183255","hurdle",2.56442786531292e-92,-1.1940352,-0.2765817,0.9174535,0.577
"391","ENSG00000136826","hurdle",1.56669142113565e-297,-3.190453,-1.367969,1.822484,0.577
"356","ENSG00000132475","hurdle",3.77681156463099e-45,0.2402004,0.8149597,0.5747593,0.577
"745","ENSG00000185339","hurdle",1.73062011561567e-209,-2.983775,-1.553799,1.429976,0.576
"611","ENSG00000166801","hurdle",1.65208320185144e-212,-3.0476,-1.661817,1.385783,0.576
"562","ENSG00000162998","hurdle",1.20975887774024e-107,-2.355262,-1.20029,1.154972,0.576
"409","ENSG00000138074","hurdle",1.01809213205631e-224,-2.3453696,-0.9382038,1.4071658,0.576
"88","ENSG00000078401","hurdle",3.64385048979701e-281,-3.004951,-1.126881,1.87807,0.576
"84","ENSG00000076706","hurdle",1.52764091841269e-138,-2.1499082,-0.7645385,1.3853697,0.576
"682","ENSG00000175445","hurdle",2.60852405685905e-101,-2.185609,-1.122506,1.063103,0.575
"653","ENSG00000171608","hurdle",1.80893435208304e-79,-1.8314043,-0.8189557,1.0124486,0.575
"648","ENSG00000171115","hurdle",1.43336518849558e-265,-3.162821,-1.553799,1.609022,0.575
"644","ENSG00000170412","hurdle",5.20591475961739e-251,-3.144376,-1.711333,1.433043,0.575
"607","ENSG00000166510","hurdle",6.1077201286553e-117,-1.603631,-1.026732,0.576899,0.575
"383","ENSG00000135899","hurdle",9.40016176371767e-117,-2.486118,-1.267939,1.218179,0.575
"288","ENSG00000120913","hurdle",1.94959121875995e-114,-2.48895,-1.376627,1.112323,0.575
"825","ENSG00000213626","hurdle",2.82930425672133e-68,-1.3294548,-0.7805343,0.5489205,0.574
"707","ENSG00000179348","hurdle",1.34002955608949e-236,-3.123151,-1.624218,1.498933,0.574
"685","ENSG00000175984","hurdle",1.06335908017048e-110,-2.421056,-1.20029,1.220766,0.574
"566","ENSG00000163430","hurdle",2.56549886372072e-64,-1.6121361,-0.7920695,0.8200666,0.574
"486","ENSG00000149451","hurdle",8.70489338080066e-207,-3.009652,-1.659703,1.349949,0.574
"122","ENSG00000096696","hurdle",3.16763547639143e-274,-3.178133,-1.579555,1.598578,0.574
"776","ENSG00000196159","hurdle",9.07036658081428e-77,-1.7214592,-0.7851373,0.9363219,0.573
"632","ENSG00000168994","hurdle",6.34937195962729e-178,-2.961663,-1.599685,1.361978,0.573
"428","ENSG00000140455","hurdle",1.60307550338942e-49,-1.070578,-0.3728976,0.6976804,0.573
"147","ENSG00000101331","hurdle",3.6208105369208e-160,-2.853033,-1.57357,1.279463,0.573
"844","ENSG00000235750","hurdle",4.15382322947943e-289,-3.230298,-1.760341,1.469957,0.572
"828","ENSG00000213722","hurdle",2.63985821126562e-186,-3.008155,-1.683137,1.325018,0.572
"827","ENSG00000213719","hurdle",1.8572957731871e-298,-3.245843,-1.755816,1.490027,0.572
"472","ENSG00000147403","hurdle",6.31588498411731e-42,0.2325307,0.7992872,0.5667565,0.572
"113","ENSG00000090924","hurdle",3.0351878072113e-215,-3.100181,-1.744566,1.355615,0.572
"668","ENSG00000173269","hurdle",1.31442714475079e-217,-3.074882,-1.649175,1.425707,0.571
"395","ENSG00000137273","hurdle",7.31407821235165e-257,-3.199212,-1.801714,1.397498,0.571
"226","ENSG00000112033","hurdle",2.93246661694884e-73,-0.3667977,0.5170391,0.8838368,0.571
"721","ENSG00000182718","hurdle",6.72668036618458e-206,-3.09654,-1.713525,1.383015,0.57
"603","ENSG00000165816","hurdle",8.92632934609109e-173,-2.894323,-1.557732,1.336591,0.57
"597","ENSG00000165029","hurdle",8.56983799093006e-51,-1.236671,-0.5330362,0.7036348,0.57
"214","ENSG00000111058","hurdle",2.34699496729912e-49,-1.2230835,-0.5466494,0.6764341,0.57
"184","ENSG00000105971","hurdle",8.26743801894946e-94,-2.238175,-1.3457,0.892475,0.57
"100","ENSG00000084207","hurdle",1.11843588341245e-68,-1.57279,-0.7577371,0.8150529,0.57
"39","ENSG00000051523","hurdle",5.03150579332038e-186,-3.050899,-1.731181,1.319718,0.57
"1","ENSG00000000938","hurdle",0,-3.281316,-1.799384,1.481932,0.57
"450","ENSG00000143384","hurdle",3.30974928076883e-137,-1.8648901,-0.6384112,1.2264789,0.569
"387","ENSG00000136111","hurdle",7.77697761311586e-39,0.8955683,1.6006394,0.7050711,0.569
"219","ENSG00000111331","hurdle",2.74968017122377e-222,-3.138748,-1.74009,1.398658,0.569
"192","ENSG00000106823","hurdle",1.5647613149197e-89,-2.315564,-1.251921,1.063643,0.569
"11","ENSG00000010319","hurdle",9.10266545897913e-319,-3.272044,-1.44965,1.822394,0.569
"821","ENSG00000213064","hurdle",2.38229845135383e-94,-2.477212,-1.418922,1.05829,0.568
"803","ENSG00000203867","hurdle",1.40107080732964e-57,-0.7917149,-0.1354516,0.6562633,0.568
"733","ENSG00000184060","hurdle",3.74762647718914e-86,-2.340112,-1.317087,1.023025,0.568
"442","ENSG00000142279","hurdle",5.77650187594931e-86,-2.323257,-1.293943,1.029314,0.568
"294","ENSG00000123094","hurdle",5.34029508038961e-41,-0.397027,0.3076515,0.7046785,0.568
"773","ENSG00000189184","hurdle",8.26454256707225e-141,-2.87431,-1.678848,1.195462,0.567
"664","ENSG00000172716","hurdle",5.11717782507953e-179,-3.036219,-1.636642,1.399577,0.567
"649","ENSG00000171223","hurdle",7.52065029937219e-115,-1.6237182,-0.3160043,1.3077139,0.567
"56","ENSG00000067182","hurdle",9.801822344165e-113,-2.727343,-1.622157,1.105186,0.567
"40","ENSG00000051620","hurdle",2.36918499413777e-115,-2.748616,-1.653377,1.095239,0.567
"595","ENSG00000164867","hurdle",1.99098724648403e-274,-3.253932,-1.82049,1.433442,0.566
"273","ENSG00000118292","hurdle",2.23779974963869e-84,-2.311733,-1.26151,1.050223,0.566
"746","ENSG00000185404","hurdle",9.59119143497184e-105,-2.67838,-1.611899,1.066481,0.565
"670","ENSG00000173546","hurdle",2.24662581834506e-146,-2.940088,-1.737858,1.20223,0.565
"620","ENSG00000167775","hurdle",2.64212801994874e-106,-2.0425551,-0.9890725,1.0534826,0.565
"579","ENSG00000163909","hurdle",4.91800741860782e-288,-3.267943,-1.764879,1.503064,0.565
"578","ENSG00000163840","hurdle",5.15912542042824e-218,-3.17549,-1.837122,1.338368,0.565
"529","ENSG00000157510","hurdle",4.46441188337678e-91,-2.405063,-1.282508,1.122555,0.565
"461","ENSG00000145390","hurdle",4.72070162620061e-35,-0.2126374,0.4253841,0.6380215,0.565
"435","ENSG00000141682","hurdle",0,-3.295074,-1.687439,1.607635,0.565
"354","ENSG00000132274","hurdle",2.74298048835323e-99,-2.316226,-1.516964,0.799262,0.565
"315","ENSG00000126709","hurdle",8.04406777985236e-88,-2.019315,-1.021292,0.998023,0.565
"261","ENSG00000116678","hurdle",2.21167881077616e-43,-0.86184436,-0.08775967,0.77408469,0.565
"247","ENSG00000114353","hurdle",1.50810575214286e-48,-0.6696038,-0.01566883,0.65393497,0.565
"224","ENSG00000111846","hurdle",1.11517310746944e-94,-2.487309,-1.3288,1.158509,0.565
"22","ENSG00000024422","hurdle",9.04106269060221e-114,-2.751298,-1.622157,1.129141,0.565
"855","ENSG00000250722","hurdle",1.91884993149718e-55,-1.7090688,-0.9758572,0.7332116,0.564
"422","ENSG00000138835","hurdle",6.18810752894445e-100,-2.302527,-1.228223,1.074304,0.564
"860","ENSG00000258498","hurdle",4.71899075831668e-267,-3.264108,-1.946301,1.317807,0.563
"749","ENSG00000185585","hurdle",1.1075654408971e-203,-3.171893,-1.903133,1.26876,0.563
"492","ENSG00000150630","hurdle",3.78689960752686e-143,-2.7275186,-0.7120995,2.0154191,0.563
"106","ENSG00000087303","hurdle",6.76670425198389e-132,-2.906824,-1.676708,1.230116,0.563
"57","ENSG00000068001","hurdle",6.25210479333977e-179,-2.935405,-1.6201,1.315305,0.563
"32","ENSG00000043462","hurdle",2.98456335778498e-100,-2.652753,-1.585565,1.067188,0.563
"485","ENSG00000149257","hurdle",7.73606387303e-144,-2.58183,-1.825223,0.756607,0.562
"329","ENSG00000128917","hurdle",1.17439719170419e-228,-3.203857,-1.693917,1.50994,0.562
"298","ENSG00000123358","hurdle",3.78650164295154e-56,-0.6401075,0.351297,0.9914045,0.562
"216","ENSG00000111145","hurdle",7.47091981017334e-56,-1.869252,-1.018579,0.850673,0.562
"155","ENSG00000102699","hurdle",9.491830387456e-63,-2.172132,-1.302166,0.869966,0.562
"154","ENSG00000102362","hurdle",1.98389405860893e-110,-2.6936,-1.649175,1.044425,0.562
"99","ENSG00000084093","hurdle",1.07876481977517e-93,-2.599116,-1.565629,1.033487,0.562
"80","ENSG00000075426","hurdle",1.44558780131403e-48,-1.449949,-0.591297,0.858652,0.562
"824","ENSG00000213625","hurdle",2.6054147059749e-48,-1.727783,-1.01182,0.715963,0.561
"792","ENSG00000198075","hurdle",1.93815535552035e-158,-3.045404,-1.806385,1.239019,0.561
"760","ENSG00000187608","hurdle",1.10467434979972e-104,-2.448208,-1.349103,1.099105,0.561
"284","ENSG00000120318","hurdle",7.7474685897873e-79,-2.405203,-1.404685,1.000518,0.561
"275","ENSG00000118523","hurdle",1.599094406975e-119,-2.687424,-1.424297,1.263127,0.561
"270","ENSG00000117461","hurdle",1.53789523607503e-90,-0.1382797,1.2845822,1.4228619,0.561
"173","ENSG00000105137","hurdle",1.0232200441703e-261,-3.268455,-1.99346,1.274995,0.561
"126","ENSG00000099954","hurdle",1.95628206214712e-35,-0.9912043,-0.4366461,0.5545582,0.561
"98","ENSG00000083444","hurdle",3.2294922842011e-71,-2.189846,-1.325444,0.864402,0.561
"642","ENSG00000170345","hurdle",9.08774395751197e-49,-1.2516527,-0.3720317,0.879621,0.56
"534","ENSG00000157978","hurdle",7.93615819712726e-81,-2.565378,-1.599685,0.965693,0.56
"348","ENSG00000131446","hurdle",1.42476190321691e-53,-1.6175078,-0.8560051,0.7615027,0.56
"310","ENSG00000125733","hurdle",2.99088251805512e-216,-3.227557,-2.047734,1.179823,0.56
"814","ENSG00000205364","hurdle",1.31450247061639e-123,-2.911815,-1.676708,1.235107,0.559
"692","ENSG00000177076","hurdle",1.75150605160353e-85,-1.069128,0.111118,1.180246,0.559
"687","ENSG00000176046","hurdle",5.60542861970261e-146,-3.035348,-1.858792,1.176556,0.559
"608","ENSG00000166532","hurdle",6.71937162935832e-106,-0.2613665,1.4197202,1.6810867,0.559
"573","ENSG00000163638","hurdle",3.03827967219064e-59,-1.7924051,-0.8118935,0.9805116,0.559
"386","ENSG00000136098","hurdle",1.27564731666564e-51,-1.905529,-1.082297,0.823232,0.559
"118","ENSG00000092820","hurdle",1.76854052458321e-72,-2.008368,-1.418922,0.589446,0.559
"826","ENSG00000213694","hurdle",1.74877557157327e-102,-2.826589,-1.77629,1.050299,0.558
"813","ENSG00000204642","hurdle",3.51106420108108e-103,-2.875284,-1.875874,0.99941,0.558
"755","ENSG00000187193","hurdle",2.20377115865866e-109,-2.765684,-1.583559,1.182125,0.558
"646","ENSG00000170955","hurdle",7.0433846778865e-186,-3.17597,-1.97231,1.20366,0.558
"482","ENSG00000148841","hurdle",3.52549729418044e-166,-3.130812,-1.910658,1.220154,0.558
"394","ENSG00000137154","hurdle",6.36771092113608e-35,-0.7007088,-0.1539366,0.5467722,0.558
"279","ENSG00000119630","hurdle",1.53247861993407e-235,-3.258248,-2.020342,1.237906,0.558
"278","ENSG00000119121","hurdle",8.81206898764058e-85,-2.2817032,-0.9957257,1.2859775,0.558
"144","ENSG00000101230","hurdle",3.20818230059213e-123,-2.870029,-1.532359,1.33767,0.558
"835","ENSG00000221869","hurdle",2.19881269328104e-43,-1.75515,-1.00241,0.75274,0.557
"426","ENSG00000139679","hurdle",1.02628454008323e-40,-1.6249471,-0.9203721,0.704575,0.557
"211","ENSG00000110723","hurdle",2.92787233238357e-53,-1.6183234,-0.9394859,0.6788375,0.557
"6","ENSG00000006831","hurdle",3.18235627804635e-91,0.2307654,1.1418445,0.9110791,0.557
"846","ENSG00000240065","hurdle",5.10487140311308e-147,-3.109325,-1.996126,1.113199,0.556
"717","ENSG00000182118","hurdle",2.3890146482217e-74,-2.568685,-1.630417,0.938268,0.556
"660","ENSG00000172197","hurdle",8.3067040248378e-119,-2.915018,-1.731181,1.183837,0.556
"647","ENSG00000170989","hurdle",5.54203652435026e-144,-3.089284,-1.923286,1.165998,0.556
"618","ENSG00000167641","hurdle",3.46104850010738e-44,-1.667196,-1.143039,0.524157,0.556
"465","ENSG00000146477","hurdle",8.29453916737745e-112,-2.576431,-1.565629,1.010802,0.556
"142","ENSG00000101096","hurdle",7.74409843239384e-70,-2.330858,-1.350808,0.98005,0.556
"836","ENSG00000221963","hurdle",3.70778056446645e-133,-3.061509,-1.946301,1.115208,0.555
"615","ENSG00000167460","hurdle",1.49790730348186e-26,-0.3301562,0.2005575,0.5307137,0.555
"552","ENSG00000162591","hurdle",1.59120205442006e-113,-2.85054,-1.72012,1.13042,0.555
"441","ENSG00000142227","hurdle",2.81367182437803e-125,-3.024279,-1.969688,1.054591,0.555
"286","ENSG00000120889","hurdle",4.37695627663596e-90,-2.682469,-1.587573,1.094896,0.555
"170","ENSG00000104870","hurdle",2.06816338790182e-115,-2.998566,-1.985492,1.013074,0.555
"16","ENSG00000015133","hurdle",1.19068055673653e-54,-2.060289,-1.307123,0.753166,0.555
"872","ENSG00000287652","hurdle",3.3894158499494e-288,-3.309492,-2.067222,1.24227,0.554
"822","ENSG00000213203","hurdle",1.16643054365469e-209,-3.252159,-2.078478,1.173681,0.554
"787","ENSG00000197324","hurdle",9.44531251749968e-103,-2.947654,-1.977568,0.970086,0.554
"504","ENSG00000152518","hurdle",7.02915901019248e-55,-2.117143,-1.47918,0.637963,0.554
"445","ENSG00000142798","hurdle",8.45320685187055e-120,-2.958354,-1.783179,1.175175,0.554
"213","ENSG00000110852","hurdle",4.34155585097757e-264,-3.295335,-1.980205,1.31513,0.554
"382","ENSG00000135842","hurdle",5.95185881042196e-113,-2.89018,-1.607816,1.282364,0.553
"379","ENSG00000135424","hurdle",5.98976616329821e-39,-1.840607,-1.24715,0.593457,0.553
"311","ENSG00000125753","hurdle",3.99175584999427e-71,-2.620201,-1.731181,0.88902,0.553
"229","ENSG00000112378","hurdle",2.29379636965607e-104,-2.934186,-1.866088,1.068098,0.553
"220","ENSG00000111335","hurdle",3.27051555466208e-200,-3.249377,-2.09839,1.150987,0.553
"160","ENSG00000103241","hurdle",5.89588258092777e-280,-3.309756,-2.064422,1.245334,0.553
"830","ENSG00000213928","hurdle",4.64649773514347e-59,-2.405344,-1.587573,0.817771,0.552
