"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.OPC","log2fold_change","Auc"
"164","ENSG00000136859","hurdle",2.61314879654372e-68,-2.110192,-1.217937,0.892255,0.572
"91","ENSG00000112715","hurdle",1.22747489145746e-68,-1.6865443,-0.6562259,1.0303184,0.572
"316","ENSG00000181938","hurdle",3.29877640120561e-85,-2.281951,-1.129051,1.1529,0.571
"187","ENSG00000144908","hurdle",4.36845714044201e-98,-2.176726,-1.404172,0.772554,0.571
"125","ENSG00000125820","hurdle",2.37342513479138e-130,-2.892059,-1.741932,1.150127,0.571
"189","ENSG00000146005","hurdle",2.74416367950406e-45,-1.3292984,-0.8016031,0.5276953,0.57
"39","ENSG00000084636","hurdle",3.06944846534691e-44,-1.4519559,-0.8251258,0.6268301,0.57
"199","ENSG00000148411","hurdle",5.10192744558067e-42,-1.2804524,-0.7556779,0.5247745,0.569
"77","ENSG00000105939","hurdle",1.45035832525848e-79,-2.308191,-1.376877,0.931314,0.569
"64","ENSG00000103175","hurdle",4.94651867362242e-69,-2.199644,-1.325651,0.873993,0.569
"293","ENSG00000173805","hurdle",4.83265347461595e-89,-2.469609,-1.514573,0.955036,0.568
"59","ENSG00000101605","hurdle",5.60096734567447e-62,-1.989036,-1.098474,0.890562,0.568
"332","ENSG00000186193","hurdle",6.91051581081206e-164,-3.091493,-1.896701,1.194792,0.567
"123","ENSG00000125355","hurdle",4.26624441886623e-152,-2.951422,-1.75945,1.191972,0.567
"414","ENSG00000266714","hurdle",1.83062663998328e-56,-2.048562,-1.256505,0.792057,0.566
"400","ENSG00000256043","hurdle",3.14651502857842e-86,-2.573069,-1.542463,1.030606,0.566
"334","ENSG00000186951","hurdle",2.67218872409612e-55,-1.86903,-1.185439,0.683591,0.566
"274","ENSG00000168874","hurdle",4.75608551441098e-135,-2.984557,-1.831729,1.152828,0.565
"303","ENSG00000177807","hurdle",1.04422775341515e-50,-1.871546,-1.228354,0.643192,0.563
"219","ENSG00000153993","hurdle",4.28113756121446e-75,-1.793776,-1.082637,0.711139,0.563
"198","ENSG00000148400","hurdle",1.72222975738688e-63,-2.278223,-1.46446,0.813763,0.563
"151","ENSG00000134716","hurdle",8.62662694158789e-74,-2.442882,-1.59766,0.845222,0.562
"52","ENSG00000100987","hurdle",1.28024005190307e-175,-3.166269,-1.967645,1.198624,0.562
"47","ENSG00000095739","hurdle",1.97503922730042e-134,-3.015899,-1.891174,1.124725,0.562
"263","ENSG00000165801","hurdle",2.00963527030164e-71,-2.555069,-1.685827,0.869242,0.561
"328","ENSG00000185432","hurdle",6.89312492319071e-57,-2.298262,-1.546802,0.75146,0.56
"51","ENSG00000100842","hurdle",1.12086533421735e-80,-2.687593,-1.756934,0.930659,0.56
"172","ENSG00000138646","hurdle",1.07038708023742e-105,-2.920633,-1.845025,1.075608,0.559
"158","ENSG00000136160","hurdle",2.41980104650936e-72,-2.327856,-1.599913,0.727943,0.559
"325","ENSG00000184254","hurdle",4.43700267308865e-68,-2.467119,-1.638753,0.828366,0.558
"12","ENSG00000047617","hurdle",3.98933124653716e-78,-1.945568,-1.408113,0.537455,0.558
"373","ENSG00000215244","hurdle",1.11608564819744e-59,-2.062867,-1.431993,0.630874,0.557
"86","ENSG00000111846","hurdle",2.35221038607233e-72,-2.45851,-1.636439,0.822071,0.557
"60","ENSG00000102221","hurdle",8.37017290863312e-40,-1.82176,-1.148702,0.673058,0.557
"379","ENSG00000226939","hurdle",1.10091029016399e-159,-3.154909,-1.997028,1.157881,0.556
"411","ENSG00000263146","hurdle",2.65248991502678e-103,-2.983928,-1.967645,1.016283,0.555
"141","ENSG00000132554","hurdle",2.92024357126807e-55,-2.333848,-1.493481,0.840367,0.554
"121","ENSG00000124766","hurdle",1.11478794472054e-30,-1.4806979,-0.8994731,0.5812248,0.554
"5","ENSG00000016391","hurdle",1.70957090164244e-36,-1.957752,-1.32007,0.637682,0.554
"413","ENSG00000266578","hurdle",1.67906540606627e-95,-2.953061,-1.930319,1.022742,0.551
"407","ENSG00000259124","hurdle",2.05478675674473e-29,-1.403328,-0.8159324,0.5873956,0.551
"311","ENSG00000181381","hurdle",6.32808541495249e-50,-2.278223,-1.629519,0.648704,0.551
"275","ENSG00000168994","hurdle",1.82380728874039e-84,-2.922639,-1.979326,0.943313,0.551
"394","ENSG00000245213","hurdle",1.19560267380503e-29,-1.713981,-1.082637,0.631344,0.55
"374","ENSG00000215612","hurdle",3.71908648757209e-175,-3.25799,-2.19392,1.06407,0.55
"250","ENSG00000163565","hurdle",1.21443347951012e-47,-2.357527,-1.643391,0.714136,0.55
"184","ENSG00000144119","hurdle",3.41950338588002e-95,-2.976618,-2.085791,0.890827,0.55
"389","ENSG00000240184","hurdle",1.6376498696073e-86,-2.975785,-2.045324,0.930461,0.549
"372","ENSG00000213928","hurdle",2.63889184445447e-46,-2.39741,-1.645717,0.751693,0.549
"127","ENSG00000127241","hurdle",1.40105227242403e-86,-2.966859,-2.005962,0.960897,0.549
"317","ENSG00000182103","hurdle",1.84034890771963e-59,-2.74641,-1.953174,0.793236,0.548
"155","ENSG00000135899","hurdle",1.20020550984854e-45,-2.447351,-1.712388,0.734963,0.548
"117","ENSG00000123096","hurdle",1.14105073149654e-33,-2.089655,-1.427985,0.66167,0.548
"153","ENSG00000134873","hurdle",2.80315933582943e-50,-2.591456,-1.79772,0.793736,0.547
"384","ENSG00000231252","hurdle",2.59212034268017e-44,-1.950982,-1.263629,0.687353,0.546
"341","ENSG00000188064","hurdle",2.74244859134571e-96,-3.093073,-2.197327,0.895746,0.546
"258","ENSG00000164649","hurdle",1.74866600249103e-83,-3.006085,-2.057655,0.94843,0.546
"122","ENSG00000125285","hurdle",7.16498836027792e-134,-3.220747,-2.242361,0.978386,0.546
"66","ENSG00000103335","hurdle",2.33374521356723e-54,-2.769326,-1.985203,0.784123,0.545
"396","ENSG00000247134","hurdle",2.77522713135348e-54,-2.592574,-1.736966,0.855608,0.544
"387","ENSG00000237797","hurdle",1.9623053116574e-101,-3.142001,-2.180374,0.961627,0.544
"212","ENSG00000152284","hurdle",9.63419486784385e-28,-1.742304,-1.152003,0.590301,0.544
"131","ENSG00000128242","hurdle",1.45198342753443e-37,-2.516242,-1.861145,0.655097,0.543
"37","ENSG00000081320","hurdle",2.95624450312593e-46,-2.526118,-1.893935,0.632183,0.543
"347","ENSG00000196169","hurdle",3.04587036781777e-84,-3.097824,-2.245884,0.85194,0.542
"315","ENSG00000181826","hurdle",1.00359253373268e-32,-2.190796,-1.634129,0.556667,0.542
"383","ENSG00000227640","hurdle",2.25894057700741e-56,-2.743217,-2.005962,0.737255,0.541
"237","ENSG00000162493","hurdle",2.30727174577041e-40,-2.489091,-1.880182,0.608909,0.541
"79","ENSG00000106538","hurdle",4.32182564365656e-66,-2.992118,-2.207595,0.784523,0.541
"4","ENSG00000010278","hurdle",1.50231344481404e-27,-2.10267,-1.590924,0.511746,0.541
"99","ENSG00000114251","hurdle",1.02651161701767e-33,-2.456474,-1.888418,0.568056,0.54
"73","ENSG00000105483","hurdle",1.99061326924728e-24,-2.17553,-1.671543,0.503987,0.54
"378","ENSG00000225472","hurdle",1.67102330130732e-38,-2.51231,-1.938847,0.573463,0.539
"247","ENSG00000163347","hurdle",2.54364132001934e-78,-3.087438,-2.292484,0.794954,0.539
"235","ENSG00000162337","hurdle",3.49943264558283e-42,-2.732095,-2.057655,0.67444,0.539
"340","ENSG00000187773","hurdle",5.66828120094791e-36,-2.643429,-2.008952,0.634477,0.538
"226","ENSG00000155363","hurdle",6.86008177670163e-24,-2.254285,-1.751916,0.502369,0.538
"417","ENSG00000278041","hurdle",4.30793618305295e-58,-3.024058,-2.288846,0.735212,0.537
"194","ENSG00000147231","hurdle",2.12905541886635e-29,-2.464633,-1.919026,0.545607,0.537
"182","ENSG00000141756","hurdle",1.04319758744806e-45,-2.888135,-2.166953,0.721182,0.537
"171","ENSG00000138496","hurdle",4.12428414977755e-39,-2.704746,-2.066973,0.637773,0.536
"364","ENSG00000204291","hurdle",3.45073516234189e-69,-3.010344,-2.321928,0.688416,0.535
"253","ENSG00000163820","hurdle",2.77755332866569e-29,-2.615261,-2.051476,0.563785,0.535
"104","ENSG00000115318","hurdle",1.24684750633914e-29,-2.602988,-2.023995,0.578993,0.535
"377","ENSG00000224272","hurdle",3.99115644673896e-146,-3.302735,-2.495576,0.807159,0.534
"357","ENSG00000197921","hurdle",2.13406172050188e-44,-2.901521,-2.127425,0.774096,0.534
"126","ENSG00000127084","hurdle",5.00369782620586e-49,-2.983091,-2.296132,0.686959,0.534
"375","ENSG00000221963","hurdle",4.91623490809522e-51,-3.027507,-2.359599,0.667908,0.533
"320","ENSG00000182492","hurdle",1.6241623572801e-47,-2.869445,-2.252956,0.616489,0.533
"138","ENSG00000131941","hurdle",4.34201181181114e-31,-2.612993,-2.088951,0.524042,0.533
"70","ENSG00000104313","hurdle",1.95150778166515e-22,-1.6959465,-0.9985135,0.697433,0.533
"416","ENSG00000271811","hurdle",1.29056646744985e-59,-3.12366,-2.429988,0.693672,0.532
"386","ENSG00000235180","hurdle",9.46538955411719e-46,-2.99275,-2.36342,0.62933,0.532
"370","ENSG00000213366","hurdle",3.19785762534175e-32,-2.779649,-2.224873,0.554776,0.532
"353","ENSG00000197093","hurdle",1.70419801172804e-63,-3.157268,-2.454235,0.703033,0.532
"301","ENSG00000177303","hurdle",3.95654419284196e-29,-2.771493,-2.207595,0.563898,0.532
"300","ENSG00000176971","hurdle",1.40656771851083e-54,-3.079585,-2.429988,0.649597,0.532
"418","ENSG00000286330","hurdle",1.26946790987855e-33,-2.794446,-2.214482,0.579964,0.531
"329","ENSG00000185610","hurdle",3.95546449733858e-52,-3.069551,-2.382682,0.686869,0.531
"395","ENSG00000246022","hurdle",4.50186244217454e-65,-3.176762,-2.406141,0.770621,0.53
"38","ENSG00000084093","hurdle",5.55302357592936e-22,-2.565059,-2.020974,0.544085,0.53
"371","ENSG00000213420","hurdle",1.93467986797709e-69,-3.2205,-2.555519,0.664981,0.529
"272","ENSG00000167995","hurdle",3.27764091027293e-20,-2.579067,-2.060754,0.518313,0.529
"233","ENSG00000160219","hurdle",2.77036575817401e-39,-2.962933,-2.333126,0.629807,0.529
"271","ENSG00000166801","hurdle",1.23045230136672e-34,-2.984766,-2.421995,0.562771,0.528
"254","ENSG00000163884","hurdle",6.68432481269645e-23,-2.67689,-2.133938,0.542952,0.528
"163","ENSG00000136732","hurdle",1.95671541935357e-45,-3.102363,-2.466514,0.635849,0.528
"402","ENSG00000257277","hurdle",1.40508675144326e-25,-2.718965,-2.130678,0.588287,0.527
"267","ENSG00000166292","hurdle",1.76642346371898e-77,-3.256724,-2.622633,0.634091,0.527
"136","ENSG00000130876","hurdle",2.36795354830967e-36,-3.004597,-2.438025,0.566572,0.527
"322","ENSG00000183798","hurdle",6.06113281980771e-42,-3.1124,-2.551154,0.561246,0.526
"181","ENSG00000140931","hurdle",4.11503995181962e-27,-2.915632,-2.414046,0.501586,0.526
"342","ENSG00000188643","hurdle",2.21598494880561e-36,-3.096918,-2.525236,0.571682,0.525
"248","ENSG00000163431","hurdle",4.04518685411862e-29,-2.953471,-2.367252,0.586219,0.525
"355","ENSG00000197496","hurdle",1.85463527995608e-42,-3.160578,-2.586451,0.574127,0.524
"162","ENSG00000136457","hurdle",4.65908336265717e-45,-3.188779,-2.650378,0.538401,0.524
"343","ENSG00000188763","hurdle",1.33603295761109e-43,-3.192646,-2.655054,0.537592,0.523
"409","ENSG00000261478","hurdle",2.55916609907976e-32,-3.148088,-2.645717,0.502371,0.521
"140","ENSG00000132205","hurdle",1.27480062561367e-25,-3.07133,-2.542463,0.528867,0.519
