"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.EndoMural","log2fold_change","Auc"
"49","ENSG00000084093","hurdle",1.45804297518809e-93,-2.599116,-1.565629,1.033487,0.562
"119","ENSG00000117461","hurdle",1.62090366325776e-90,-0.1382797,1.2845822,1.4228619,0.561
"61","ENSG00000099954","hurdle",1.95832879856653e-35,-0.9912043,-0.4366461,0.5545582,0.561
"283","ENSG00000170345","hurdle",9.11587934450869e-49,-1.2516527,-0.3720317,0.879621,0.56
"241","ENSG00000157978","hurdle",8.43172522195867e-81,-2.565378,-1.599685,0.965693,0.56
"257","ENSG00000163638","hurdle",3.03828678196625e-59,-1.7924051,-0.8118935,0.9805116,0.559
"170","ENSG00000136098","hurdle",1.32092149849337e-51,-1.905529,-1.082297,0.823232,0.559
"59","ENSG00000092820","hurdle",1.81885969436038e-72,-2.008368,-1.418922,0.589446,0.559
"174","ENSG00000137154","hurdle",6.53728192099555e-35,-0.7007088,-0.1539366,0.5467722,0.558
"122","ENSG00000119121","hurdle",1.06868137032927e-84,-2.2817032,-0.9957257,1.2859775,0.558
"189","ENSG00000139679","hurdle",1.03091361861205e-40,-1.6249471,-0.9203721,0.704575,0.557
"4","ENSG00000006831","hurdle",3.35602804797546e-91,0.2307654,1.1418445,0.9110791,0.557
"271","ENSG00000167641","hurdle",3.49129365470541e-44,-1.667196,-1.143039,0.524157,0.556
"67","ENSG00000101096","hurdle",7.75624093574992e-70,-2.330858,-1.350808,0.98005,0.556
"269","ENSG00000167460","hurdle",1.51140560648489e-26,-0.3301562,0.2005575,0.5307137,0.555
"225","ENSG00000152518","hurdle",7.12520920145913e-55,-2.117143,-1.47918,0.637963,0.554
"167","ENSG00000135424","hurdle",5.99013122308471e-39,-1.840607,-1.24715,0.593457,0.553
"328","ENSG00000189171","hurdle",1.86781873273614e-60,-2.514991,-1.691754,0.823237,0.552
"106","ENSG00000114019","hurdle",5.58035096976819e-42,-1.804329,-1.145996,0.658333,0.552
"319","ENSG00000184232","hurdle",2.09135380738966e-54,-2.275643,-1.622157,0.653486,0.551
"232","ENSG00000153234","hurdle",6.07049240150224e-34,-1.4951537,-0.8260527,0.669101,0.549
"88","ENSG00000107731","hurdle",5.77523218019261e-28,-1.308175,-0.700097,0.608078,0.549
"33","ENSG00000071967","hurdle",2.92567107701433e-53,-2.414099,-1.66818,0.745919,0.549
"227","ENSG00000152689","hurdle",1.60624646390593e-43,-1.45993,-0.6054739,0.8544561,0.548
"154","ENSG00000130203","hurdle",1.70820937931131e-25,-1.2120833,-0.5683045,0.6437788,0.546
"83","ENSG00000106034","hurdle",5.35307195892417e-47,-1.967991,-1.318755,0.649236,0.546
"352","ENSG00000254087","hurdle",8.78284597694014e-49,-2.286751,-1.563651,0.7231,0.545
"334","ENSG00000197712","hurdle",7.93923012009686e-45,-2.470716,-1.724534,0.746182,0.545
"198","ENSG00000143819","hurdle",7.80595316697814e-33,-2.117605,-1.497948,0.619657,0.545
"342","ENSG00000229847","hurdle",5.08680513677064e-38,-2.098132,-1.561675,0.536457,0.543
"13","ENSG00000026508","hurdle",1.40335177459884e-77,-2.814014,-1.964458,0.849556,0.542
"78","ENSG00000104419","hurdle",6.91001721831903e-24,-0.902347,-0.2709215,0.6314255,0.54
"89","ENSG00000107736","hurdle",1.04964542217181e-46,-2.536106,-1.615994,0.920112,0.539
"26","ENSG00000065320","hurdle",2.26215380111484e-24,-1.835287,-1.302166,0.533121,0.539
"152","ENSG00000130066","hurdle",4.15548893377537e-17,0.1347227,0.6761896,0.5414669,0.538
"24","ENSG00000059804","hurdle",5.71048661336802e-38,-0.3365511,0.4441869,0.780738,0.538
"347","ENSG00000239922","hurdle",2.14027596767975e-37,-2.473665,-1.632489,0.841176,0.537
"194","ENSG00000141524","hurdle",4.94818052614616e-32,-2.477804,-1.868529,0.609275,0.537
"311","ENSG00000182578","hurdle",2.18439720902198e-50,-2.510744,-1.959247,0.551497,0.536
"155","ENSG00000130958","hurdle",1.03764766546935e-33,-2.513928,-1.990799,0.523129,0.535
"333","ENSG00000197329","hurdle",4.23886471815736e-23,-0.6446287,0.4138833,1.058512,0.534
"162","ENSG00000133392","hurdle",9.6491395438774e-100,-2.6109181,-0.8657227,1.7451954,0.534
"3","ENSG00000004468","hurdle",2.80550880029655e-39,-2.661973,-1.998797,0.663176,0.534
"305","ENSG00000179403","hurdle",1.09709768784185e-26,-2.61368,-2.053275,0.560405,0.529
"11","ENSG00000019582","hurdle",1.08258398099356e-25,-2.60638,-2.031236,0.575144,0.528
"234","ENSG00000154734","hurdle",2.01909324748364e-100,-2.3745628,-0.8804229,1.4941399,0.526
"327","ENSG00000189067","hurdle",4.63421596723147e-33,-2.281445,-1.557732,0.723713,0.525
"136","ENSG00000125144","hurdle",9.37317092538879e-24,-2.81551,-2.284625,0.530885,0.524
"84","ENSG00000106624","hurdle",3.29260127515424e-28,-2.948269,-2.34451,0.603759,0.523
"20","ENSG00000049540","hurdle",1.11141619356117e-21,-2.255581,-1.501731,0.75385,0.519
"46","ENSG00000081237","hurdle",9.56770378237062e-40,-2.580399,-1.473597,1.106802,0.511
"307","ENSG00000180573","hurdle",0.000744219598437393,-2.071304,-1.544014,0.52729,0.509
"326","ENSG00000189058","hurdle",1.55897554006535e-24,-1.636468,-1.083714,0.552754,0.501
"76","ENSG00000103888","hurdle",3.94423497317583e-11,0.4494878,0.9595415,0.5100537,0.475
