"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.EndoMural","log2fold_change","Auc"
"225","ENSG00000114019","hurdle",5.08875075127278e-42,-1.804329,-1.145996,0.658333,0.552
"122","ENSG00000100106","hurdle",6.63823579409591e-41,-2.090755,-1.413567,0.677188,0.552
"117","ENSG00000099725","hurdle",4.23227886392388e-39,-1.544686,-0.7186887,0.8259973,0.552
"756","ENSG00000213445","hurdle",1.78760428198672e-134,-3.143906,-2.139056,1.00485,0.551
"729","ENSG00000198417","hurdle",1.11512911468936e-123,-3.063952,-1.980205,1.083747,0.551
"675","ENSG00000184232","hurdle",2.05757483088306e-54,-2.275643,-1.622157,0.653486,0.551
"502","ENSG00000160447","hurdle",3.65566202155427e-194,-3.245843,-2.070028,1.175815,0.551
"347","ENSG00000135046","hurdle",2.24502385432453e-86,-2.623145,-1.749055,0.87409,0.551
"339","ENSG00000133574","hurdle",3.79935663641763e-130,-3.105432,-2.012225,1.093207,0.551
"730","ENSG00000198435","hurdle",1.5451778752512e-76,-2.72295,-1.737858,0.985092,0.549
"690","ENSG00000186352","hurdle",2.79956359897215e-117,-2.0230905,-0.6520098,1.3710807,0.549
"479","ENSG00000153234","hurdle",6.05822157203429e-34,-1.4951537,-0.8260527,0.669101,0.549
"288","ENSG00000125347","hurdle",7.00605114996221e-91,-2.893928,-1.905637,0.988291,0.549
"257","ENSG00000118707","hurdle",5.55002373932139e-125,-3.115991,-2.09839,1.017601,0.549
"205","ENSG00000111348","hurdle",1.38344390930141e-105,-3.04365,-2.075656,0.967994,0.549
"182","ENSG00000107731","hurdle",5.69548120435195e-28,-1.308175,-0.700097,0.608078,0.549
"67","ENSG00000071967","hurdle",2.91337515449913e-53,-2.414099,-1.66818,0.745919,0.549
"518","ENSG00000162889","hurdle",2.1325548333292e-29,-1.792497,-1.253515,0.538982,0.548
"472","ENSG00000152689","hurdle",1.52658177113332e-43,-1.45993,-0.6054739,0.8544561,0.548
"389","ENSG00000138646","hurdle",1.85838492766231e-92,-2.925075,-1.868529,1.056546,0.548
"343","ENSG00000134531","hurdle",2.53954769245258e-165,-3.156172,-1.440544,1.715628,0.548
"128","ENSG00000100968","hurdle",3.49703946577864e-103,-3.050899,-2.107008,0.943891,0.548
"681","ENSG00000185187","hurdle",1.31124960608843e-58,-2.67668,-1.878331,0.798349,0.547
"635","ENSG00000176531","hurdle",4.20467355474732e-46,-2.410139,-1.676708,0.733431,0.547
"450","ENSG00000149131","hurdle",1.68605889381274e-46,-2.420629,-1.670307,0.750322,0.547
"247","ENSG00000117228","hurdle",9.39898950792488e-157,-3.225816,-2.199215,1.026601,0.547
"201","ENSG00000111321","hurdle",9.75901406484731e-104,-3.066621,-2.136113,0.930508,0.547
"70","ENSG00000072786","hurdle",5.12580629532614e-31,-1.487533,-0.8272389,0.6602941,0.547
"58","ENSG00000068697","hurdle",1.52397974594633e-24,-1.4930577,-0.9917301,0.5013276,0.547
"697","ENSG00000187513","hurdle",6.13892505446957e-219,-3.299515,-2.196146,1.103369,0.546
"488","ENSG00000156535","hurdle",8.4126363524028e-45,-2.254186,-1.410008,0.844178,0.546
"319","ENSG00000130203","hurdle",1.69686309367901e-25,-1.2120833,-0.5683045,0.6437788,0.546
"172","ENSG00000106034","hurdle",5.31565789025473e-47,-1.967991,-1.318755,0.649236,0.546
"59","ENSG00000068831","hurdle",6.42720443740821e-32,-2.062064,-1.47918,0.582884,0.546
"786","ENSG00000254087","hurdle",8.73098725459769e-49,-2.286751,-1.563651,0.7231,0.545
"725","ENSG00000197712","hurdle",7.7680031915575e-45,-2.470716,-1.724534,0.746182,0.545
"638","ENSG00000177303","hurdle",7.42305258836752e-73,-2.791945,-1.936027,0.855918,0.545
"576","ENSG00000168394","hurdle",3.85140642871546e-94,-3.038838,-2.136113,0.902725,0.545
"543","ENSG00000164403","hurdle",1.32114691145577e-51,-2.412966,-1.653377,0.759589,0.545
"501","ENSG00000160219","hurdle",6.90661032307121e-89,-2.984616,-2.061627,0.922989,0.545
"423","ENSG00000143819","hurdle",7.62838438825358e-33,-2.117605,-1.497948,0.619657,0.545
"678","ENSG00000184584","hurdle",1.51200257545569e-97,-3.08274,-2.168822,0.913918,0.544
"595","ENSG00000170425","hurdle",6.15578733833651e-79,-2.947039,-2.039461,0.907578,0.544
"426","ENSG00000144730","hurdle",1.63024501682396e-68,-2.859962,-1.951465,0.908497,0.544
"279","ENSG00000124067","hurdle",6.12681529030296e-91,-3.063285,-2.193085,0.8702,0.544
"274","ENSG00000123143","hurdle",5.98948119090472e-32,-1.737586,-1.140088,0.597498,0.544
"151","ENSG00000104365","hurdle",3.5609975892573e-27,-0.7610825,-0.2248581,0.5362244,0.544
"770","ENSG00000229847","hurdle",5.02441341408696e-38,-2.098132,-1.561675,0.536457,0.543
"504","ENSG00000160808","hurdle",2.57358928701787e-139,-3.215905,-2.223999,0.991906,0.543
"338","ENSG00000133561","hurdle",6.22480533711555e-192,-3.290647,-2.24287,1.047777,0.543
"139","ENSG00000102265","hurdle",1.60032245997413e-114,-3.158781,-2.196146,0.962635,0.543
"133","ENSG00000101160","hurdle",1.38490275306977e-40,-2.491488,-1.806385,0.685103,0.543
"509","ENSG00000162337","hurdle",6.571191070261e-54,-2.742023,-1.959247,0.782776,0.542
"344","ENSG00000134802","hurdle",2.52776921870196e-126,-3.214425,-2.29772,0.916705,0.542
"160","ENSG00000105287","hurdle",4.62183080943733e-31,-2.130346,-1.494175,0.636171,0.542
"24","ENSG00000026508","hurdle",1.38976430042056e-77,-2.814014,-1.964458,0.849556,0.542
"476","ENSG00000153071","hurdle",3.2656992062345e-32,-2.27809,-1.657591,0.620499,0.541
"455","ENSG00000149591","hurdle",1.75893297144769e-192,-2.4226221,-0.6146618,1.8079603,0.541
"21","ENSG00000021355","hurdle",2.11121249734723e-54,-2.812146,-2.061627,0.750519,0.541
"9","ENSG00000008517","hurdle",3.7514363191224e-148,-3.254186,-2.249216,1.00497,0.541
"778","ENSG00000241399","hurdle",3.54461861519262e-25,-2.052221,-1.513141,0.53908,0.54
"766","ENSG00000214106","hurdle",1.67783205317136e-66,-2.951144,-2.115678,0.835466,0.54
"741","ENSG00000204264","hurdle",3.22924362624733e-119,-3.211714,-2.307619,0.904095,0.54
"434","ENSG00000146859","hurdle",1.91682210272883e-57,-2.511805,-1.676708,0.835097,0.54
"321","ENSG00000130589","hurdle",3.96618420640073e-125,-3.217388,-2.307619,0.909769,0.54
"153","ENSG00000104419","hurdle",6.77742893018193e-24,-0.902347,-0.2709215,0.6314255,0.54
"363","ENSG00000136732","hurdle",3.09067486516511e-87,-3.11922,-2.261991,0.857229,0.539
"183","ENSG00000107736","hurdle",9.4406023747708e-47,-2.536106,-1.615994,0.920112,0.539
"118","ENSG00000099860","hurdle",3.78759961014474e-36,-2.442419,-1.706959,0.73546,0.539
"50","ENSG00000065320","hurdle",2.26207181742781e-24,-1.835287,-1.302166,0.533121,0.539
"782","ENSG00000246705","hurdle",1.08076996243762e-75,-3.019315,-2.171832,0.847483,0.538
"767","ENSG00000214357","hurdle",3.22800360817622e-24,-1.899271,-1.381846,0.517425,0.538
"528","ENSG00000163520","hurdle",4.25762068159636e-70,-2.965602,-2.033973,0.931629,0.538
"374","ENSG00000137767","hurdle",2.53167897753108e-71,-3.024279,-2.183938,0.840341,0.538
"315","ENSG00000130066","hurdle",4.13179529219378e-17,0.1347227,0.6761896,0.5414669,0.538
"204","ENSG00000111341","hurdle",2.0468865481652e-110,-3.170935,-1.778583,1.392352,0.538
"130","ENSG00000101000","hurdle",1.29455368606945e-47,-2.792129,-2.072839,0.71929,0.538
"112","ENSG00000095739","hurdle",1.59494811319197e-67,-3.000266,-2.177873,0.822393,0.538
"75","ENSG00000074370","hurdle",1.19855540501609e-99,-3.172611,-2.278122,0.894489,0.538
"45","ENSG00000059804","hurdle",5.56820135798028e-38,-0.3365511,0.4441869,0.780738,0.538
"776","ENSG00000239922","hurdle",2.11687430445299e-37,-2.473665,-1.632489,0.841176,0.537
"744","ENSG00000204381","hurdle",3.87876850072008e-52,-2.861893,-2.064422,0.797471,0.537
"540","ENSG00000164308","hurdle",6.91450060965923e-38,-2.60234,-1.915696,0.686644,0.537
"421","ENSG00000143545","hurdle",8.84044922580126e-75,-3.081165,-2.291157,0.790008,0.537
"404","ENSG00000141524","hurdle",4.94398506341148e-32,-2.477804,-1.868529,0.609275,0.537
"171","ENSG00000106003","hurdle",1.35958522918388e-73,-3.067066,-2.246039,0.821027,0.537
"750","ENSG00000205517","hurdle",6.57309291283781e-46,-2.812519,-2.064422,0.748097,0.536
"679","ENSG00000184785","hurdle",8.43155407914834e-81,-3.117605,-2.265203,0.852402,0.536
"662","ENSG00000182578","hurdle",2.08694616255408e-50,-2.510744,-1.959247,0.551497,0.536
"552","ENSG00000165507","hurdle",4.74129138693314e-81,-2.886638,-1.726746,1.159892,0.536
"414","ENSG00000142871","hurdle",9.21818064031112e-32,-2.230422,-1.436918,0.793504,0.536
"226","ENSG00000114115","hurdle",7.36745559309481e-49,-2.797662,-2.056054,0.741608,0.536
"154","ENSG00000104518","hurdle",1.59738487934755e-101,-3.207044,-2.389361,0.817683,0.536
"110","ENSG00000092010","hurdle",1.86591440082024e-41,-2.584856,-1.925826,0.65903,0.536
"719","ENSG00000197019","hurdle",6.17121466235777e-83,-3.107492,-2.28137,0.826122,0.535
"704","ENSG00000188643","hurdle",3.13570406262987e-71,-3.110243,-2.358162,0.752081,0.535
"419","ENSG00000143409","hurdle",1.20355444048108e-44,-2.726463,-2.033973,0.69249,0.535
"406","ENSG00000141753","hurdle",2.71463215018018e-50,-2.920843,-2.165817,0.755026,0.535
"358","ENSG00000135926","hurdle",1.68557851940952e-28,-2.489248,-1.925826,0.563422,0.535
"322","ENSG00000130958","hurdle",1.00259047974937e-33,-2.513928,-1.990799,0.523129,0.535
"57","ENSG00000068079","hurdle",5.60995240902223e-75,-3.109325,-2.330986,0.778339,0.535
"749","ENSG00000205413","hurdle",1.40309090985145e-67,-3.089284,-2.301012,0.788272,0.534
"724","ENSG00000197329","hurdle",4.17021480558115e-23,-0.6446287,0.4138833,1.058512,0.534
"676","ENSG00000184371","hurdle",1.06514212297832e-49,-2.928106,-2.171832,0.756274,0.534
"656","ENSG00000181481","hurdle",2.29348374565134e-56,-3.015872,-2.304312,0.71156,0.534
"337","ENSG00000133392","hurdle",5.34706293715172e-100,-2.6109181,-0.8657227,1.7451954,0.534
"246","ENSG00000117226","hurdle",5.38208336816024e-83,-3.17381,-2.375412,0.798398,0.534
"186","ENSG00000107968","hurdle",6.79749034159885e-22,-2.154988,-1.591599,0.563389,0.534
"174","ENSG00000106538","hurdle",1.78343447647248e-55,-2.993054,-2.255589,0.737465,0.534
"5","ENSG00000004468","hurdle",2.79640270455317e-39,-2.661973,-1.998797,0.663176,0.534
"621","ENSG00000173801","hurdle",7.20975774318879e-39,-2.786251,-2.11858,0.667671,0.533
"573","ENSG00000168268","hurdle",7.72409996935232e-43,-2.864213,-2.159827,0.704386,0.533
"342","ENSG00000134107","hurdle",1.04746763865222e-16,-0.9458613,-0.3903248,0.5555365,0.533
"220","ENSG00000112977","hurdle",1.24408694075058e-19,-1.761984,-1.258307,0.503677,0.533
"188","ENSG00000108639","hurdle",5.59355118204214e-36,-2.627901,-2.006838,0.621063,0.533
"794","ENSG00000277494","hurdle",1.68828370599393e-65,-3.122688,-2.382369,0.740319,0.532
"534","ENSG00000163820","hurdle",5.42909096227386e-28,-2.6171,-2.067222,0.549878,0.532
"420","ENSG00000143416","hurdle",2.24789388349834e-59,-3.08951,-2.414101,0.675409,0.532
"185","ENSG00000107796","hurdle",1.71551135525228e-63,-2.2260643,-0.8965191,1.3295452,0.532
"156","ENSG00000104881","hurdle",5.04983678396163e-51,-3.034912,-2.368487,0.666425,0.532
"714","ENSG00000196411","hurdle",3.5284634545667e-89,-3.207289,-2.414101,0.793188,0.531
"691","ENSG00000186470","hurdle",1.05085763634586e-39,-2.886638,-2.230262,0.656376,0.531
"554","ENSG00000165801","hurdle",1.58465501057439e-24,-2.539501,-1.998797,0.540704,0.531
"545","ENSG00000164649","hurdle",5.34463188602138e-46,-2.993054,-2.320925,0.672129,0.531
"435","ENSG00000146950","hurdle",5.69054084943331e-29,-1.2528554,-0.6509592,0.6018962,0.531
"398","ENSG00000139800","hurdle",9.353998044295e-69,-3.154515,-2.439274,0.715241,0.531
"361","ENSG00000136114","hurdle",9.00551531799432e-30,-2.232919,-1.622157,0.610762,0.531
"237","ENSG00000115616","hurdle",3.3713051595939e-28,-2.501084,-1.832351,0.668733,0.531
"147","ENSG00000103335","hurdle",1.90681108915881e-32,-2.762434,-2.156842,0.605592,0.531
"145","ENSG00000103196","hurdle",4.72222445483066e-70,-2.35812,-0.775946,1.582174,0.531
"129","ENSG00000100979","hurdle",8.53969427569656e-38,-2.806,-2.153862,0.652138,0.531
"13","ENSG00000010610","hurdle",9.83377836972836e-43,-2.940088,-2.29772,0.642368,0.531
"680","ENSG00000185022","hurdle",2.28586830824993e-41,-2.8114,-2.042214,0.769186,0.53
"612","ENSG00000172638","hurdle",1.89596074109556e-40,-2.962491,-2.361596,0.600895,0.53
"507","ENSG00000161638","hurdle",4.38896555331074e-35,-2.842893,-2.196146,0.646747,0.53
"409","ENSG00000142102","hurdle",5.50885057592903e-74,-3.195556,-2.5023,0.693256,0.53
"407","ENSG00000141756","hurdle",1.18328209220587e-35,-2.884085,-2.291157,0.592928,0.53
"278","ENSG00000123609","hurdle",6.19338481490944e-67,-3.170696,-2.46859,0.702106,0.53
"651","ENSG00000179403","hurdle",9.51992507968863e-27,-2.61368,-2.053275,0.560405,0.529
"579","ENSG00000168874","hurdle",9.64855031002533e-42,-2.957941,-2.278122,0.679819,0.529
"255","ENSG00000118503","hurdle",1.38112236169099e-87,-3.240559,-2.410541,0.830018,0.529
"47","ENSG00000064666","hurdle",5.24694799366349e-94,-3.260284,-2.58416,0.676124,0.529
"646","ENSG00000178202","hurdle",2.18026488763596e-30,-2.824141,-2.271648,0.552493,0.528
"605","ENSG00000171940","hurdle",5.94701562866023e-37,-2.908818,-2.271648,0.63717,0.528
"555","ENSG00000165806","hurdle",2.98198931218245e-30,-2.828287,-2.307619,0.520668,0.528
"193","ENSG00000110719","hurdle",8.58802821306551e-80,-3.238551,-2.58416,0.654391,0.528
"131","ENSG00000101017","hurdle",3.2970976333778e-56,-3.137578,-2.47974,0.657838,0.528
"20","ENSG00000019582","hurdle",1.08114461892221e-25,-2.60638,-2.031236,0.575144,0.528
"529","ENSG00000163563","hurdle",1.0631560117425e-70,-3.217388,-2.509899,0.707489,0.527
"383","ENSG00000138080","hurdle",2.02567080131387e-59,-3.191423,-2.600293,0.59113,0.527
"192","ENSG00000110446","hurdle",3.83253838682783e-73,-3.235795,-2.604355,0.63144,0.527
"550","ENSG00000164938","hurdle",5.96000961803484e-24,-2.77166,-2.258787,0.512873,0.526
"482","ENSG00000154734","hurdle",1.11554600345256e-100,-2.3745628,-0.8804229,1.4941399,0.526
"441","ENSG00000147872","hurdle",8.78094227914448e-28,-2.851306,-2.304312,0.546994,0.526
"157","ENSG00000104903","hurdle",1.02937507312685e-70,-3.239053,-2.592204,0.646849,0.526
"104","ENSG00000090339","hurdle",5.20457212986e-76,-3.187302,-2.301012,0.88629,0.526
"25","ENSG00000026950","hurdle",4.37323654857084e-24,-2.785884,-2.271648,0.514236,0.526
"740","ENSG00000204161","hurdle",2.38805391397023e-33,-2.996443,-2.47974,0.516703,0.525
"707","ENSG00000189067","hurdle",3.84505011225268e-33,-2.281445,-1.557732,0.723713,0.525
"283","ENSG00000124762","hurdle",4.47132515205158e-39,-3.034041,-2.361596,0.672445,0.525
"102","ENSG00000089127","hurdle",1.85291108880288e-39,-3.055532,-2.439274,0.616258,0.525
"8","ENSG00000007866","hurdle",4.31958037700687e-53,-3.188513,-2.620717,0.567796,0.525
"717","ENSG00000196843","hurdle",1.02848344101993e-26,-2.625603,-1.893161,0.732442,0.524
"685","ENSG00000185507","hurdle",1.56041220513894e-77,-3.273586,-2.679491,0.594095,0.524
"584","ENSG00000169242","hurdle",1.44322925581458e-29,-2.92447,-2.382369,0.542101,0.524
"286","ENSG00000125144","hurdle",9.35017885648452e-24,-2.81551,-2.284625,0.530885,0.524
"275","ENSG00000123146","hurdle",1.69389379483643e-27,-2.831499,-2.236552,0.594947,0.524
"232","ENSG00000115232","hurdle",2.34401029875424e-17,-2.424761,-1.883258,0.541503,0.524
"100","ENSG00000087077","hurdle",4.23751474974219e-38,-3.084994,-2.540702,0.544292,0.524
"72","ENSG00000073350","hurdle",3.95814359727538e-21,-2.690852,-2.168822,0.52203,0.524
"473","ENSG00000152804","hurdle",2.02679984215023e-75,-3.274357,-2.705431,0.568926,0.523
"453","ENSG00000149499","hurdle",6.86414897641225e-30,-2.985458,-2.472297,0.513161,0.523
"189","ENSG00000109610","hurdle",2.95924959093719e-70,-3.253172,-2.637266,0.615906,0.523
"175","ENSG00000106624","hurdle",3.20188080540798e-28,-2.948269,-2.34451,0.603759,0.523
"78","ENSG00000076258","hurdle",3.70179854581223e-32,-3.035348,-2.498515,0.536833,0.523
"48","ENSG00000064961","hurdle",3.00346483276421e-28,-2.945605,-2.435651,0.509954,0.523
"179","ENSG00000107438","hurdle",1.92426704343394e-36,-3.053765,-2.354737,0.699028,0.522
"124","ENSG00000100300","hurdle",7.10555357515459e-30,-3.02861,-2.525218,0.503392,0.522
"625","ENSG00000174600","hurdle",1.59705852665844e-31,-3.046063,-2.49474,0.551323,0.521
"491","ENSG00000157227","hurdle",1.570999626317e-57,-3.2552,-2.731847,0.523353,0.521
"243","ENSG00000116774","hurdle",1.79839818271953e-58,-3.250894,-2.679491,0.571403,0.521
"516","ENSG00000162772","hurdle",9.17960340876606e-15,-2.437516,-1.728962,0.708554,0.52
"81","ENSG00000077150","hurdle",3.38516562211255e-42,-3.203368,-2.696732,0.506636,0.52
"525","ENSG00000163431","hurdle",4.61334279740182e-44,-2.965186,-2.227127,0.738059,0.519
"514","ENSG00000162692","hurdle",4.12201787445297e-81,-3.298208,-2.133176,1.165032,0.519
"35","ENSG00000049540","hurdle",1.01260522699199e-21,-2.255581,-1.501731,0.75385,0.519
"712","ENSG00000196154","hurdle",1.96332924190713e-75,-3.301872,-2.675212,0.62666,0.518
"780","ENSG00000244734","hurdle",1.06296870513406e-33,-2.963735,-2.246039,0.717696,0.517
"213","ENSG00000112414","hurdle",2.42133710912819e-15,-2.719795,-2.159827,0.559968,0.517
"487","ENSG00000155380","hurdle",3.8560446641605e-44,-1.4201309,-0.7131956,0.7069353,0.515
"742","ENSG00000204291","hurdle",2.22624638829579e-38,-3.027309,-2.12732,0.899989,0.514
"600","ENSG00000171388","hurdle",2.00009229982857e-39,-3.136409,-2.620717,0.515692,0.514
"173","ENSG00000106366","hurdle",1.80491572480197e-19,-3.091095,-2.205371,0.885724,0.512
"381","ENSG00000138061","hurdle",2.2872336710362e-11,-1.987353,-1.394099,0.593254,0.511
"90","ENSG00000081237","hurdle",7.27975927317487e-40,-2.580399,-1.473597,1.106802,0.511
"654","ENSG00000180573","hurdle",0.000737950035375165,-2.071304,-1.544014,0.52729,0.509
"706","ENSG00000189058","hurdle",1.4123844683537e-24,-1.636468,-1.083714,0.552754,0.501
"149","ENSG00000103888","hurdle",3.93723565026986e-11,0.4494878,0.9595415,0.5100537,0.475
