marker,method,library_combo,cor,cor_spearman,rmse,concordance,cor_anno,cor_spear_anno,n_markers
MeanRatio_MAD3,MuSiC,polyA_Nuc,0.124410069975116,0.17791020279461653,0.169577099368712,0.5448028673835126,"cor:0.124
rmse:0.170","cor:0.178
rmse:0.170",520
HVG20,DWLS,RiboZeroGold_Nuc,0.12432558952090521,0.2718087882266987,0.19937480087077872,0.44265734265734263,"cor:0.124
rmse:0.199","cor:0.272
rmse:0.199",1623
HVG30,DWLS,RiboZeroGold_Total,0.1233409260498027,0.2698575082206796,0.20446935975892566,0.497229326513214,"cor:0.123
rmse:0.204","cor:0.270
rmse:0.204",2434
HVG30,BayesPrism,RiboZeroGold_Total,0.12247044610144059,0.12827913774205335,0.14026735942245722,0.5002131287297528,"cor:0.122
rmse:0.140","cor:0.128
rmse:0.140",2434
MeanRatio_MAD3,DWLS,RiboZeroGold_Nuc,0.12001764485531198,0.2414153011167937,0.21203962736080756,0.5706293706293706,"cor:0.120
rmse:0.212","cor:0.241
rmse:0.212",520
HVG10,DWLS,polyA_Total,0.11968763694092761,0.3177413019981106,0.2472589633748874,0.624467178175618,"cor:0.120
rmse:0.247","cor:0.318
rmse:0.247",811
HVG90,hspe,RiboZeroGold_Total,0.11898502654122402,0.2677018633540373,0.11933368280974398,0.722080136402387,"cor:0.119
rmse:0.119","cor:0.268
rmse:0.119",7302
HVG30,DWLS,RiboZeroGold_Nuc,0.11870190907842501,0.27969940507253943,0.2072564027310205,0.48275058275058275,"cor:0.119
rmse:0.207","cor:0.280
rmse:0.207",2434
HVG30,DWLS,polyA_Cyto,0.11302283078706195,0.11280721966205838,0.2504631069492121,0.40168970814132104,"cor:0.113
rmse:0.250","cor:0.113
rmse:0.250",2434
HVG100,hspe,RiboZeroGold_Total,0.11101664470087182,0.2560102301790282,0.11935318928119112,0.742540494458653,"cor:0.111
rmse:0.119","cor:0.256
rmse:0.119",8113
HVG40,DWLS,RiboZeroGold_Cyto,0.10963415079457269,0.13112897332846185,0.19822472484816173,0.710997442455243,"cor:0.110
rmse:0.198","cor:0.131
rmse:0.198",3245
MeanRatio_over2,DWLS,polyA_Total,0.10486157355365101,0.23138472780416516,0.2324619527869018,0.5264279624893435,"cor:0.105
rmse:0.232","cor:0.231
rmse:0.232",557
HVG20,DWLS,RiboZeroGold_Total,0.10261927207243796,0.25812933869199856,0.20156568314410578,0.4652600170502984,"cor:0.103
rmse:0.202","cor:0.258
rmse:0.202",1623
MeanRatio_top25,MuSiC,polyA_Cyto,0.10258354966273794,0.22998333222715117,0.22186182650108197,0.47465437788018433,"cor:0.103
rmse:0.222","cor:0.230
rmse:0.222",151
HVG40,BayesPrism,RiboZeroGold_Total,0.0999355153725295,0.16211180124223604,0.13530582486431075,0.6747655583972719,"cor:0.100
rmse:0.135","cor:0.162
rmse:0.135",3245
HVG40,hspe,polyA_Total,0.09910136145085299,0.2224333211545488,0.1333164288155061,0.625532821824382,"cor:0.099
rmse:0.133","cor:0.222
rmse:0.133",3245
HVG50,DWLS,RiboZeroGold_Cyto,0.09858262104512243,0.1350748995250274,0.19861561028014432,0.6965046888320545,"cor:0.099
rmse:0.199","cor:0.135
rmse:0.199",4056
MeanRatio_top25,MuSiC,RiboZeroGold_Total,0.09691845666816913,0.29207161125319697,0.17420136513366402,0.5865302642796248,"cor:0.097
rmse:0.174","cor:0.292
rmse:0.174",151
FULL,DWLS,RiboZeroGold_Cyto,0.09257586742270711,0.11658750456704424,0.19947586004176787,0.5788576300085252,"cor:0.093
rmse:0.199","cor:0.117
rmse:0.199",17804
HVG60,DWLS,RiboZeroGold_Cyto,0.09257586742270711,0.11658750456704424,0.19947586004176787,0.655157715260017,"cor:0.093
rmse:0.199","cor:0.117
rmse:0.199",4868
HVG70,DWLS,RiboZeroGold_Cyto,0.09257586742270711,0.11658750456704424,0.19947586004176787,0.6402387041773231,"cor:0.093
rmse:0.199","cor:0.117
rmse:0.199",5679
HVG80,DWLS,RiboZeroGold_Cyto,0.09257586742270711,0.11658750456704424,0.19947586004176787,0.4927536231884058,"cor:0.093
rmse:0.199","cor:0.117
rmse:0.199",6490
HVG90,DWLS,RiboZeroGold_Cyto,0.09257586742270711,0.11658750456704424,0.19947586004176787,0.7387041773231031,"cor:0.093
rmse:0.199","cor:0.117
rmse:0.199",7302
HVG100,DWLS,RiboZeroGold_Cyto,0.09257586742270711,0.11658750456704424,0.19947586004176787,0.7427536231884058,"cor:0.093
rmse:0.199","cor:0.117
rmse:0.199",8113
MeanRatio_MAD3,DWLS,RiboZeroGold_Cyto,0.09210895781041414,0.19196200219218124,0.21548732882379518,0.5353793691389599,"cor:0.092
rmse:0.215","cor:0.192
rmse:0.215",520
HVG80,hspe,RiboZeroGold_Nuc,0.09125151622118105,0.18267404237553495,0.13428281348446783,0.7351981351981351,"cor:0.091
rmse:0.134","cor:0.183
rmse:0.134",6490
MeanRatio_top25,MuSiC,RiboZeroGold_Cyto,0.08907388938685079,0.17522995278364153,0.18112014339121305,0.5136402387041773,"cor:0.089
rmse:0.181","cor:0.175
rmse:0.181",151
HVG40,DWLS,RiboZeroGold_Nuc,0.0879051866168906,0.22659430122116692,0.20379026283442642,0.713986013986014,"cor:0.088
rmse:0.204","cor:0.227
rmse:0.204",3245
HVG50,DWLS,RiboZeroGold_Nuc,0.0859907299570449,0.2242145913787705,0.2036407962834403,0.6988344988344988,"cor:0.086
rmse:0.204","cor:0.224
rmse:0.204",4056
HVG70,hspe,RiboZeroGold_Nuc,0.0854541234984082,0.17737188184949382,0.13558134502815625,0.6205128205128205,"cor:0.085
rmse:0.136","cor:0.177
rmse:0.136",5679
MeanRatio_MAD3,DWLS,polyA_Total,0.0840596383083395,0.23423456339057366,0.2433143779754273,0.5392156862745098,"cor:0.084
rmse:0.243","cor:0.234
rmse:0.243",520
HVG40,DWLS,RiboZeroGold_Total,0.0831996876078642,0.23109243697478996,0.20562229582476693,0.7472293265132139,"cor:0.083
rmse:0.206","cor:0.231
rmse:0.206",3245
HVG90,hspe,RiboZeroGold_Nuc,0.082902428776282025,0.16413735518213132,0.13491748638624923,0.696969696969697,"cor:0.083
rmse:0.135","cor:0.164
rmse:0.135",7302
FULL,DWLS,RiboZeroGold_Nuc,0.08261428178788266,0.21461225341822363,0.20399224369674215,0.5916083916083916,"cor:0.083
rmse:0.204","cor:0.215
rmse:0.204",17804
HVG60,DWLS,RiboZeroGold_Nuc,0.08261428178788266,0.21461225341822363,0.20399224369674215,0.6895104895104895,"cor:0.083
rmse:0.204","cor:0.215
rmse:0.204",4868
HVG70,DWLS,RiboZeroGold_Nuc,0.08261428178788266,0.21461225341822363,0.20399224369674215,0.6624708624708625,"cor:0.083
rmse:0.204","cor:0.215
rmse:0.204",5679
HVG80,DWLS,RiboZeroGold_Nuc,0.08261428178788266,0.21461225341822363,0.20399224369674215,0.5622377622377622,"cor:0.083
rmse:0.204","cor:0.215
rmse:0.204",6490
HVG90,DWLS,RiboZeroGold_Nuc,0.08261428178788266,0.21461225341822363,0.20399224369674215,0.7193473193473193,"cor:0.083
rmse:0.204","cor:0.215
rmse:0.204",7302
HVG100,DWLS,RiboZeroGold_Nuc,0.08261428178788266,0.21461225341822363,0.20399224369674215,0.6955710955710955,"cor:0.083
rmse:0.204","cor:0.215
rmse:0.204",8113
HVG50,DWLS,RiboZeroGold_Total,0.07971165586220146,0.24139568871026673,0.20636020751850723,0.7225063938618925,"cor:0.080
rmse:0.206","cor:0.241
rmse:0.206",4056
HVG100,hspe,RiboZeroGold_Nuc,0.07877727945254191,0.16447134954597645,0.13480399686344469,0.7347319347319348,"cor:0.079
rmse:0.135","cor:0.164
rmse:0.135",8113
HVG40,DWLS,polyA_Nuc,0.07583813457838802,0.17161098310291859,0.2015714304285488,0.66794674859190994,"cor:0.076
rmse:0.202","cor:0.172
rmse:0.202",3245
MeanRatio_MAD3,BayesPrism,RiboZeroGold_Nuc,0.0752644742867265,0.14067425112201234,0.15540401944816945,0.5706293706293706,"cor:0.075
rmse:0.155","cor:0.141
rmse:0.155",520
MeanRatio_over2,BayesPrism,RiboZeroGold_Nuc,0.0752644742867265,0.14067425112201234,0.15540401944816945,0.551981351981352,"cor:0.075
rmse:0.155","cor:0.141
rmse:0.155",557
MeanRatio_top25,BayesPrism,RiboZeroGold_Nuc,0.0752644742867265,0.14067425112201234,0.15540401944816945,0.5356643356643357,"cor:0.075
rmse:0.155","cor:0.141
rmse:0.155",151
FULL,DWLS,RiboZeroGold_Total,0.07299137592423245,0.22133723054439172,0.2073554522587078,0.5839727195225917,"cor:0.073
rmse:0.207","cor:0.221
rmse:0.207",17804
HVG60,DWLS,RiboZeroGold_Total,0.07299137592423245,0.22133723054439172,0.2073554522587078,0.7101449275362319,"cor:0.073
rmse:0.207","cor:0.221
rmse:0.207",4868
HVG70,DWLS,RiboZeroGold_Total,0.07299137592423245,0.22133723054439172,0.2073554522587078,0.6773231031543052,"cor:0.073
rmse:0.207","cor:0.221
rmse:0.207",5679
HVG80,DWLS,RiboZeroGold_Total,0.07299137592423245,0.22133723054439172,0.2073554522587078,0.5963341858482524,"cor:0.073
rmse:0.207","cor:0.221
rmse:0.207",6490
HVG90,DWLS,RiboZeroGold_Total,0.07299137592423245,0.22133723054439172,0.2073554522587078,0.7154731457800512,"cor:0.073
rmse:0.207","cor:0.221
rmse:0.207",7302
HVG100,DWLS,RiboZeroGold_Total,0.07299137592423245,0.22133723054439172,0.2073554522587078,0.7176044330775788,"cor:0.073
rmse:0.207","cor:0.221
rmse:0.207",8113
HVG50,hspe,polyA_Total,0.07166206352815935,0.14252831567409574,0.13417344248238694,0.6118925831202046,"cor:0.072
rmse:0.134","cor:0.143
rmse:0.134",4056
FULL,hspe,polyA_Nuc,0.07155874938163671,0.18673195084485408,0.1257922705351117,0.5448028673835126,"cor:0.072
rmse:0.126","cor:0.187
rmse:0.126",17804
MeanRatio_MAD3,DWLS,RiboZeroGold_Total,0.07103088778701731,0.20836682499086595,0.22215300542871266,0.5682011935208866,"cor:0.071
rmse:0.222","cor:0.208
rmse:0.222",520
HVG30,DWLS,polyA_Total,0.06955799755029936,0.1885275849470223,0.24709435562317913,0.4268968456947997,"cor:0.070
rmse:0.247","cor:0.189
rmse:0.247",2434
HVG30,DWLS,polyA_Nuc,0.06668861900895301,0.20506912442396313,0.22084041015713426,0.4019457245263697,"cor:0.067
rmse:0.221","cor:0.205
rmse:0.221",2434
MeanRatio_MAD3,BayesPrism,RiboZeroGold_Cyto,0.06463331882723611,0.07745706978443552,0.14611394777730136,0.5353793691389599,"cor:0.065
rmse:0.146","cor:0.077
rmse:0.146",520
MeanRatio_over2,BayesPrism,RiboZeroGold_Cyto,0.06463331882723611,0.07745706978443552,0.14611394777730136,0.5213128729752771,"cor:0.065
rmse:0.146","cor:0.077
rmse:0.146",557
MeanRatio_top25,BayesPrism,RiboZeroGold_Cyto,0.06463331882723611,0.07745706978443552,0.14611394777730136,0.5136402387041773,"cor:0.065
rmse:0.146","cor:0.077
rmse:0.146",151
HVG90,BayesPrism,RiboZeroGold_Nuc,0.062127638671719644,0.11979960338169295,0.15804253179695957,0.727972027972028,"cor:0.062
rmse:0.158","cor:0.120
rmse:0.158",7302
HVG100,BayesPrism,RiboZeroGold_Nuc,0.062127638671719644,0.11979960338169295,0.15804253179695957,0.696969696969697,"cor:0.062
rmse:0.158","cor:0.120
rmse:0.158",8113
HVG30,BayesPrism,RiboZeroGold_Cyto,0.06000034583134737,0.027731092436974795,0.15642482436170452,0.49872122762148335,"cor:0.060
rmse:0.156","cor:0.028
rmse:0.156",2434
MeanRatio_top25,MuSiC,RiboZeroGold_Nuc,0.059263134675362435,0.15916918901993532,0.19123418365351239,0.5356643356643357,"cor:0.059
rmse:0.191","cor:0.159
rmse:0.191",151
MeanRatio_top25,DWLS,polyA_Cyto,0.05689922951543535,0.06278801843317973,0.2275956211992028,0.47465437788018433,"cor:0.057
rmse:0.228","cor:0.063
rmse:0.228",151
FULL,hspe,polyA_Cyto,0.052448516867282996,0.03773041474654378,0.1332321139532869,0.4935995903737839,"cor:0.052
rmse:0.133","cor:0.038
rmse:0.133",17804
HVG40,hspe,polyA_Cyto,0.05222859432314533,0.009072580645161291,0.1419242439296068,0.6241679467485919,"cor:0.052
rmse:0.142","cor:0.009
rmse:0.142",3245
HVG90,BayesPrism,RiboZeroGold_Cyto,0.04927688434467539,0.06196565582754842,0.15091504187359034,0.7097186700767264,"cor:0.049
rmse:0.151","cor:0.062
rmse:0.151",7302
HVG100,BayesPrism,RiboZeroGold_Cyto,0.04927688434467539,0.06196565582754842,0.15091504187359034,0.7431798806479113,"cor:0.049
rmse:0.151","cor:0.062
rmse:0.151",8113
1vALL_top25,BayesPrism,polyA_Total,0.04895137573438333,0.033613445378151266,0.19274105313044837,0.5392156862745098,"cor:0.049
rmse:0.193","cor:0.034
rmse:0.193",145
HVG50,BayesPrism,RiboZeroGold_Nuc,0.04801687084324848,0.10209790209790211,0.1603131168248394,0.7006993006993008,"cor:0.048
rmse:0.160","cor:0.102
rmse:0.160",4056
HVG60,BayesPrism,RiboZeroGold_Nuc,0.04718349810154213,0.10109591900636679,0.15994390584481458,0.6717948717948719,"cor:0.047
rmse:0.160","cor:0.101
rmse:0.160",4868
HVG70,BayesPrism,RiboZeroGold_Nuc,0.04718349810154213,0.10109591900636679,0.15994390584481458,0.6671328671328671,"cor:0.047
rmse:0.160","cor:0.101
rmse:0.160",5679
HVG80,BayesPrism,RiboZeroGold_Nuc,0.04718349810154213,0.10109591900636679,0.15994390584481458,0.5561771561771561,"cor:0.047
rmse:0.160","cor:0.101
rmse:0.160",6490
HVG50,DWLS,polyA_Nuc,0.04562588985430185,0.15188172043010753,0.1988388520189948,0.6136712749615976,"cor:0.046
rmse:0.199","cor:0.152
rmse:0.199",4056
HVG40,DWLS,polyA_Cyto,0.04287307046303361,0.02299347158218126,0.24793747419226256,0.6277521761392729,"cor:0.043
rmse:0.248","cor:0.023
rmse:0.248",3245
HVG50,BayesPrism,RiboZeroGold_Cyto,0.03976196798058551,0.060833028863719406,0.1525091695864244,0.6892583120204604,"cor:0.040
rmse:0.153","cor:0.061
rmse:0.153",4056
HVG30,BayesPrism,RiboZeroGold_Nuc,0.03942935179255986,0.07775806283268971,0.16444859354617183,0.4836829836829837,"cor:0.039
rmse:0.164","cor:0.078
rmse:0.164",2434
HVG60,BayesPrism,RiboZeroGold_Cyto,0.038235590472505264,0.05754475703324809,0.15225326532717778,0.6427962489343564,"cor:0.038
rmse:0.152","cor:0.058
rmse:0.152",4868
HVG70,BayesPrism,RiboZeroGold_Cyto,0.038235590472505264,0.05754475703324809,0.15225326532717778,0.618925831202046,"cor:0.038
rmse:0.152","cor:0.058
rmse:0.152",5679
HVG80,BayesPrism,RiboZeroGold_Cyto,0.038235590472505264,0.05754475703324809,0.15225326532717778,0.48294970161977835,"cor:0.038
rmse:0.152","cor:0.058
rmse:0.152",6490
HVG10,MuSiC,RiboZeroGold_Total,0.037243225136500996,-0.02722057804440383,0.1903735220362404,0.5773657289002557,"cor:0.037
rmse:0.190","cor:-0.027
rmse:0.190",811
HVG50,DWLS,polyA_Cyto,0.03435880257524632,0.005952380952380952,0.2384574752517807,0.6049667178699437,"cor:0.034
rmse:0.238","cor:0.006
rmse:0.238",4056
HVG40,DWLS,polyA_Total,0.03156878961136384,0.15809280233832665,0.24226472290257856,0.6628303495311167,"cor:0.032
rmse:0.242","cor:0.158
rmse:0.242",3245
FULL,DWLS,polyA_Cyto,0.02806790545314696,-0.004560291858678955,0.2392580656635935,0.5683563748079877,"cor:0.028
rmse:0.239","cor:-0.005
rmse:0.239",17804
HVG60,DWLS,polyA_Cyto,0.02806790545314696,-0.004560291858678955,0.2392580656635935,0.6267281105990783,"cor:0.028
rmse:0.239","cor:-0.005
rmse:0.239",4868
HVG70,DWLS,polyA_Cyto,0.02806790545314696,-0.004560291858678955,0.2392580656635935,0.6159754224270353,"cor:0.028
rmse:0.239","cor:-0.005
rmse:0.239",5679
HVG80,DWLS,polyA_Cyto,0.02806790545314696,-0.004560291858678955,0.2392580656635935,0.3860727086533538,"cor:0.028
rmse:0.239","cor:-0.005
rmse:0.239",6490
HVG90,DWLS,polyA_Cyto,0.02806790545314696,-0.004560291858678955,0.2392580656635935,0.641321044546851,"cor:0.028
rmse:0.239","cor:-0.005
rmse:0.239",7302
HVG100,DWLS,polyA_Cyto,0.02806790545314696,-0.004560291858678955,0.2392580656635935,0.6298003072196621,"cor:0.028
rmse:0.239","cor:-0.005
rmse:0.239",8113
FULL,DWLS,polyA_Nuc,0.025890275680441246,0.13546466973886329,0.20125942473629987,0.6057347670250897,"cor:0.026
rmse:0.201","cor:0.135
rmse:0.201",17804
HVG60,DWLS,polyA_Nuc,0.025890275680441246,0.13546466973886329,0.20125942473629987,0.6564260112647209,"cor:0.026
rmse:0.201","cor:0.135
rmse:0.201",4868
HVG70,DWLS,polyA_Nuc,0.025890275680441246,0.13546466973886329,0.20125942473629987,0.6374807987711213,"cor:0.026
rmse:0.201","cor:0.135
rmse:0.201",5679
HVG80,DWLS,polyA_Nuc,0.025890275680441246,0.13546466973886329,0.20125942473629987,0.4050179211469534,"cor:0.026
rmse:0.201","cor:0.135
rmse:0.201",6490
HVG90,DWLS,polyA_Nuc,0.025890275680441246,0.13546466973886329,0.20125942473629987,0.6280081925243215,"cor:0.026
rmse:0.201","cor:0.135
rmse:0.201",7302
HVG100,DWLS,polyA_Nuc,0.025890275680441246,0.13546466973886329,0.20125942473629987,0.636968766001024,"cor:0.026
rmse:0.201","cor:0.135
rmse:0.201",8113
MeanRatio_top25,DWLS,RiboZeroGold_Total,0.024186418934392228,0.14884910485933506,0.2104186857276787,0.5869565217391304,"cor:0.024
rmse:0.210","cor:0.149
rmse:0.210",151
HVG50,hspe,polyA_Cyto,0.013273022242804383,0.050739247311827954,0.14707565465535566,0.5875576036866359,"cor:0.013
rmse:0.147","cor:0.051
rmse:0.147",4056
MeanRatio_top25,MuSiC,polyA_Nuc,0.00937024119658533,0.20047045292169507,0.18686387701988635,0.4915514592933948,"cor:0.009
rmse:0.187","cor:0.200
rmse:0.187",151
HVG10,MuSiC,RiboZeroGold_Cyto,0.009012402661544634,-0.11502064387085002,0.1885439262835803,0.5473145780051151,"cor:0.009
rmse:0.189","cor:-0.115
rmse:0.189",811
MeanRatio_MAD3,BayesPrism,polyA_Total,0.008174958086011659,0.07851662404092072,0.15728005484970622,0.5392156862745098,"cor:0.008
rmse:0.157","cor:0.079
rmse:0.157",520
MeanRatio_over2,BayesPrism,polyA_Total,0.008174958086011659,0.07851662404092072,0.15728005484970622,0.5264279624893435,"cor:0.008
rmse:0.157","cor:0.079
rmse:0.157",557
MeanRatio_top25,BayesPrism,polyA_Total,0.008174958086011659,0.07851662404092072,0.15728005484970622,0.49872122762148335,"cor:0.008
rmse:0.157","cor:0.079
rmse:0.157",151
HVG80,MuSiC,RiboZeroGold_Total,0.007075951801299816,-0.013472478345438165,0.20154021869025912,0.5809889173060528,"cor:0.007
rmse:0.202","cor:-0.013
rmse:0.202",6490
1vALL_top25,BayesPrism,RiboZeroGold_Nuc,0.0070058553527183615,-0.05120551090700345,0.16525320013796668,0.5706293706293706,"cor:0.007
rmse:0.165","cor:-0.051
rmse:0.165",145
HVG50,DWLS,polyA_Total,0.006600788603503863,0.11286079649251007,0.24564204943598467,0.625532821824382,"cor:0.007
rmse:0.246","cor:0.113
rmse:0.246",4056
HVG70,hspe,RiboZeroGold_Cyto,0.006418506833320477,0.01534526854219949,0.13373675851161795,0.5720375106564365,"cor:0.006
rmse:0.134","cor:0.015
rmse:0.134",5679
HVG90,MuSiC,RiboZeroGold_Total,0.006121370438349794,-0.006955899145742531,0.20028193877907666,0.7361466325660699,"cor:0.006
rmse:0.200","cor:-0.007
rmse:0.200",7302
HVG100,MuSiC,RiboZeroGold_Total,0.002862347393622723,-0.012081298516289658,0.20208443959855457,0.7154731457800512,"cor:0.003
rmse:0.202","cor:-0.012
rmse:0.202",8113
FULL,DWLS,polyA_Total,0.00256936237143093,0.11081476068688347,0.24620737999618988,0.5895140664961637,"cor:0.003
rmse:0.246","cor:0.111
rmse:0.246",17804
HVG60,DWLS,polyA_Total,0.00256936237143093,0.11081476068688347,0.24620737999618988,0.6500426257459506,"cor:0.003
rmse:0.246","cor:0.111
rmse:0.246",4868
HVG70,DWLS,polyA_Total,0.00256936237143093,0.11081476068688347,0.24620737999618988,0.6227621483375959,"cor:0.003
rmse:0.246","cor:0.111
rmse:0.246",5679
HVG80,DWLS,polyA_Total,0.00256936237143093,0.11081476068688347,0.24620737999618988,0.4676044330775789,"cor:0.003
rmse:0.246","cor:0.111
rmse:0.246",6490
HVG90,DWLS,polyA_Total,0.00256936237143093,0.11081476068688347,0.24620737999618988,0.7028985507246377,"cor:0.003
rmse:0.246","cor:0.111
rmse:0.246",7302
HVG100,DWLS,polyA_Total,0.00256936237143093,0.11081476068688347,0.24620737999618988,0.7195225916453538,"cor:0.003
rmse:0.246","cor:0.111
rmse:0.246",8113
HVG10,BayesPrism,RiboZeroGold_Cyto,-0.0038196474955160863,-0.009280233832663501,0.18380472365945483,0.4418158567774936,"cor:-0.004
rmse:0.184","cor:-0.009
rmse:0.184",811
HVG80,MuSiC,RiboZeroGold_Cyto,-0.005949140491686483,-0.013545698336445982,0.20435040694588263,0.4782608695652174,"cor:-0.006
rmse:0.204","cor:-0.014
rmse:0.204",6490
HVG90,MuSiC,RiboZeroGold_Cyto,-0.00743357306814369,-0.016850800514530154,0.2005736785607669,0.7404092071611253,"cor:-0.007
rmse:0.201","cor:-0.017
rmse:0.201",7302
HVG40,BayesPrism,RiboZeroGold_Nuc,-0.008031280276881641,0.05012002922450685,0.16510795871127804,0.6937062937062937,"cor:-0.008
rmse:0.165","cor:0.050
rmse:0.165",3245
HVG80,hspe,RiboZeroGold_Cyto,-0.010401600530597264,-0.024040920716112534,0.13353533777457088,0.7446717817561808,"cor:-0.010
rmse:0.134","cor:-0.024
rmse:0.134",6490
HVG100,MuSiC,RiboZeroGold_Cyto,-0.012528014454318389,-0.019598213641899197,0.20035373027628403,0.7440323955669224,"cor:-0.013
rmse:0.200","cor:-0.020
rmse:0.200",8113
HVG90,BayesPrism,polyA_Total,-0.013054329046071645,0.02119108512970406,0.16509690127937948,0.7250639386189258,"cor:-0.013
rmse:0.165","cor:0.021
rmse:0.165",7302
HVG100,BayesPrism,polyA_Total,-0.013054329046071645,0.02119108512970406,0.16509690127937948,0.7208013640238704,"cor:-0.013
rmse:0.165","cor:0.021
rmse:0.165",8113
HVG20,BayesPrism,RiboZeroGold_Cyto,-0.013508707113421474,0.012714651077822435,0.15689918600065544,0.46632566069906223,"cor:-0.014
rmse:0.157","cor:0.013
rmse:0.157",1623
HVG40,BayesPrism,RiboZeroGold_Cyto,-0.014104723357873506,0.009426379247351116,0.15712370200168965,0.6419437340153453,"cor:-0.014
rmse:0.157","cor:0.009
rmse:0.157",3245
MeanRatio_top25,DWLS,polyA_Nuc,-0.014357588452011837,0.19273233486943167,0.21918968747347442,0.4915514592933948,"cor:-0.014
rmse:0.219","cor:0.193
rmse:0.219",151
MeanRatio_top25,DWLS,RiboZeroGold_Cyto,-0.014518352271172217,-0.004384362440628425,0.2203146317870388,0.5157715260017051,"cor:-0.015
rmse:0.220","cor:-0.004
rmse:0.220",151
MeanRatio_top25,DWLS,polyA_Total,-0.014637195646838455,0.17866276945560836,0.26644379008560887,0.49701619778346123,"cor:-0.015
rmse:0.266","cor:0.179
rmse:0.266",151
HVG60,hspe,polyA_Total,-0.014964770446312925,0.0565582754841067,0.13729251263432302,0.6862745098039216,"cor:-0.015
rmse:0.137","cor:0.057
rmse:0.137",4868
HVG10,MuSiC,RiboZeroGold_Nuc,-0.018137021351750583,-0.06339859467968177,0.20580157080915173,0.5988344988344988,"cor:-0.018
rmse:0.206","cor:-0.063
rmse:0.206",811
HVG50,BayesPrism,polyA_Total,-0.022442849900505144,0.0027036901717208623,0.16709965286400522,0.6300085251491901,"cor:-0.022
rmse:0.167","cor:0.003
rmse:0.167",4056
HVG60,BayesPrism,polyA_Total,-0.022642249341449698,0.006540007307270735,0.16689492263566014,0.6086956521739131,"cor:-0.023
rmse:0.167","cor:0.007
rmse:0.167",4868
HVG70,BayesPrism,polyA_Total,-0.022642249341449698,0.006540007307270735,0.16689492263566014,0.6023017902813299,"cor:-0.023
rmse:0.167","cor:0.007
rmse:0.167",5679
HVG80,BayesPrism,polyA_Total,-0.022642249341449698,0.006540007307270735,0.16689492263566014,0.45907928388746805,"cor:-0.023
rmse:0.167","cor:0.007
rmse:0.167",6490
HVG80,MuSiC,RiboZeroGold_Nuc,-0.027136421536870865,-0.07161911436109861,0.208276405990216,0.5571095571095571,"cor:-0.027
rmse:0.208","cor:-0.072
rmse:0.208",6490
MeanRatio_top25,MuSiC,polyA_Total,-0.027619228437874965,0.10557975981688077,0.23527257543036914,0.49872122762148335,"cor:-0.028
rmse:0.235","cor:0.106
rmse:0.235",151
HVG100,MuSiC,RiboZeroGold_Nuc,-0.02843426551863827,-0.06801984747606815,0.20761117629202003,0.6974358974358974,"cor:-0.028
rmse:0.208","cor:-0.068
rmse:0.208",8113
HVG90,MuSiC,RiboZeroGold_Nuc,-0.029664113979354714,-0.07571760966468263,0.20674088482940117,0.7174825174825175,"cor:-0.030
rmse:0.207","cor:-0.076
rmse:0.207",7302
MeanRatio_top25,DWLS,RiboZeroGold_Nuc,-0.030163294233945218,0.05358522074939986,0.2211746286911359,0.5384615384615384,"cor:-0.030
rmse:0.221","cor:0.054
rmse:0.221",151
HVG90,hspe,RiboZeroGold_Cyto,-0.030428590506774843,-0.06302521008403363,0.13426738855610806,0.7416879795396419,"cor:-0.030
rmse:0.134","cor:-0.063
rmse:0.134",7302
HVG10,BayesPrism,RiboZeroGold_Total,-0.03341826858851855,0.05104128607964926,0.17864699941090825,0.4614236999147485,"cor:-0.033
rmse:0.179","cor:0.051
rmse:0.179",811
HVG30,MuSiC,RiboZeroGold_Cyto,-0.03632043916642199,-0.11513492612427885,0.18894731454113603,0.49744245524296676,"cor:-0.036
rmse:0.189","cor:-0.115
rmse:0.189",2434
HVG40,MuSiC,RiboZeroGold_Cyto,-0.03875374096501269,-0.09550008030734805,0.19172207517184092,0.7395566922421142,"cor:-0.039
rmse:0.192","cor:-0.096
rmse:0.192",3245
HVG100,hspe,RiboZeroGold_Cyto,-0.03924902630171609,-0.07464377055169895,0.1341632519528285,0.7450980392156863,"cor:-0.039
rmse:0.134","cor:-0.075
rmse:0.134",8113
HVG30,BayesPrism,polyA_Total,-0.04310117416345222,0.015601023017902815,0.18030569879729827,0.43052003410059675,"cor:-0.043
rmse:0.180","cor:0.016
rmse:0.180",2434
HVG50,MuSiC,RiboZeroGold_Cyto,-0.044420501083670676,-0.1190179366776271,0.19336262236099175,0.6926683716965047,"cor:-0.044
rmse:0.193","cor:-0.119
rmse:0.193",4056
HVG30,MuSiC,RiboZeroGold_Total,-0.04923215584741022,-0.11231946620598993,0.17974367410946757,0.4985080988917306,"cor:-0.049
rmse:0.180","cor:-0.112
rmse:0.180",2434
1vALL_top25,BayesPrism,RiboZeroGold_Cyto,-0.05033198539026507,-0.1748264523200585,0.17144480179487548,0.5353793691389599,"cor:-0.050
rmse:0.171","cor:-0.175
rmse:0.171",145
HVG50,MuSiC,RiboZeroGold_Total,-0.05310215779525274,-0.1335532635982566,0.18125404740087572,0.7212276214833759,"cor:-0.053
rmse:0.181","cor:-0.134
rmse:0.181",4056
HVG70,MuSiC,RiboZeroGold_Cyto,-0.0539280229302241,-0.12238809678053313,0.19427605653035934,0.6159420289855072,"cor:-0.054
rmse:0.194","cor:-0.122
rmse:0.194",5679
