"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.EndoMural","log2fold_change","Auc"
"364","ENSG00000152049","hurdle",2.26286962031794e-246,-2.7548809,-0.9864197,1.7684612,0.601
"250","ENSG00000130202","hurdle",5.0382927588716e-183,-2.3782884,-0.9420537,1.4362347,0.601
"546","ENSG00000187244","hurdle",0,-3.127325,-1.317087,1.810238,0.6
"517","ENSG00000181381","hurdle",1.6691185880344e-188,-2.3586652,-0.7543483,1.6043169,0.6
"374","ENSG00000153179","hurdle",4.15176790054939e-114,-1.3855603,-0.2397865,1.1457738,0.6
"340","ENSG00000146966","hurdle",1.37693911659176e-91,-0.5606279,0.3757307,0.9363586,0.6
"155","ENSG00000110092","hurdle",1.20759221099572e-186,-2.4664509,-0.9837718,1.4826791,0.6
"120","ENSG00000102760","hurdle",1.76386567155611e-145,-1.7580233,-0.4079651,1.3500582,0.6
"603","ENSG00000233927","hurdle",2.66722266114594e-85,0.5236197,1.3329087,0.809289,0.599
"514","ENSG00000179604","hurdle",4.4189582081973e-154,-2.1286022,-0.9254444,1.2031578,0.599
"493","ENSG00000173918","hurdle",0,-3.116913,-1.271164,1.845749,0.599
"420","ENSG00000164111","hurdle",6.70086332862553e-110,-1.6711686,-0.6710528,1.0001158,0.599
"38","ENSG00000059378","hurdle",2.09803171671837e-217,-2.654927,-1.044557,1.61037,0.599
"505","ENSG00000177409","hurdle",0,-3.093361,-1.285766,1.807595,0.598
"396","ENSG00000160888","hurdle",2.71124728262025e-253,-1.967575,-0.2855214,1.6820536,0.598
"167","ENSG00000112214","hurdle",0,-3.232794,-1.109459,2.123335,0.598
"403","ENSG00000162733","hurdle",1.36868647593197e-124,-1.724178,-0.755477,0.968701,0.597
"292","ENSG00000137628","hurdle",6.67715980369253e-222,-2.752193,-1.153416,1.598777,0.597
"115","ENSG00000101608","hurdle",3.63255541130869e-274,-2.860541,-1.237656,1.622885,0.597
"53","ENSG00000069869","hurdle",8.54114754248087e-142,-2.0299112,-0.6689244,1.3609868,0.597
"7","ENSG00000010278","hurdle",1.06440294204177e-137,-2.150498,-0.962762,1.187736,0.597
"601","ENSG00000231607","hurdle",4.4579663857706e-58,1.059606,1.572356,0.51275,0.596
"449","ENSG00000168309","hurdle",8.71954435793159e-112,-1.5593351,-0.4186538,1.1406813,0.596
"405","ENSG00000162804","hurdle",1.68594855000823e-67,0.5956058,1.2006448,0.605039,0.596
"365","ENSG00000152104","hurdle",4.47444418840888e-75,-0.3596878,0.3622654,0.7219532,0.596
"199","ENSG00000118257","hurdle",1.98760683714929e-78,-0.562589,0.2173386,0.7799276,0.596
"46","ENSG00000067082","hurdle",1.23661209884126e-88,-0.995701444,0.009134177,1.004835621,0.595
"467","ENSG00000170385","hurdle",2.77555463346375e-159,-2.0308883,-0.6646772,1.3662111,0.594
"327","ENSG00000143772","hurdle",5.05069365903201e-87,-1.02991122,0.05234559,1.08225681,0.594
"274","ENSG00000135048","hurdle",6.87361287200622e-73,0.01976777,0.93386326,0.91409549,0.594
"88","ENSG00000089159","hurdle",7.18258655163718e-212,-2.583104,-1.100826,1.482278,0.594
"548","ENSG00000187498","hurdle",3.58195673430307e-94,-1.21578184,0.02762459,1.24340643,0.593
"102","ENSG00000100097","hurdle",7.24061176739252e-74,-1.0441982,-0.3052205,0.7389777,0.593
"58","ENSG00000072274","hurdle",3.19078714147095e-123,-0.1101281,1.0553418,1.1654699,0.593
"570","ENSG00000197747","hurdle",5.15602737824387e-288,-3.040367,-1.24715,1.793217,0.592
"464","ENSG00000169908","hurdle",0,-3.265897,-1.303816,1.962081,0.592
"398","ENSG00000161791","hurdle",8.77155569084049e-70,-0.640356,0.2156116,0.8559676,0.592
"388","ENSG00000157601","hurdle",1.8378070319435e-147,-1.8156966,-0.4835686,1.332128,0.592
"386","ENSG00000157483","hurdle",2.04292846698024e-82,-0.6040756,0.5328435,1.1369191,0.592
"168","ENSG00000112343","hurdle",2.3361295752074e-302,-3.103832,-1.499839,1.603993,0.592
"132","ENSG00000105483","hurdle",1.23584134401083e-178,-2.2388017,-0.8791922,1.3596095,0.592
"52","ENSG00000069702","hurdle",2.14296124977447e-107,-1.6329194,-0.3920792,1.2408402,0.592
"573","ENSG00000198467","hurdle",5.07120139067256e-253,-2.701011,-0.890307,1.810704,0.591
"237","ENSG00000128016","hurdle",0,-3.1455512,-0.9165795,2.2289717,0.591
"186","ENSG00000115267","hurdle",1.73936916987982e-255,-2.913616,-1.147477,1.766139,0.591
"452","ENSG00000168575","hurdle",7.57810526121518e-93,1.304766,2.199233,0.894467,0.59
"410","ENSG00000163191","hurdle",0,-3.212453,-1.488534,1.723919,0.59
"382","ENSG00000155366","hurdle",1.27458729442527e-265,-2.985247,-1.43873,1.546517,0.59
"278","ENSG00000135547","hurdle",1.33981467319756e-229,-2.908818,-1.367969,1.540849,0.59
"165","ENSG00000111859","hurdle",5.29553858591581e-69,-0.600606,0.1906288,0.7912348,0.59
"96","ENSG00000096060","hurdle",1.93043374766907e-79,-0.8594799,-0.1317829,0.727697,0.59
"530","ENSG00000183963","hurdle",1.24919206785241e-270,-3.021255,-1.420712,1.600543,0.589
"502","ENSG00000176435","hurdle",1.87189748513166e-289,-3.037092,-1.338916,1.698176,0.589
"360","ENSG00000151414","hurdle",5.02424557739704e-60,-0.5530053,0.1514211,0.7044264,0.589
"381","ENSG00000155324","hurdle",1.14394437049414e-64,-0.44936873,0.06901914,0.51838787,0.588
"189","ENSG00000115825","hurdle",1.02502370402426e-76,-1.2381747,-0.3403549,0.8978198,0.588
"24","ENSG00000043355","hurdle",2.9509403716469e-231,-2.953612,-1.426093,1.527519,0.588
"587","ENSG00000205730","hurdle",1.84627317859722e-204,-2.78131,-1.279258,1.502052,0.587
"70","ENSG00000077942","hurdle",6.91634446534521e-237,-2.894718,-1.065402,1.829316,0.587
"553","ENSG00000188338","hurdle",1.94921227519261e-268,-3.067512,-1.503627,1.563885,0.586
"479","ENSG00000172159","hurdle",4.39787726861858e-55,0.5943391,1.3809534,0.7866143,0.586
"400","ENSG00000162551","hurdle",1.50040230757906e-195,-2.6265873,-0.7386387,1.8879486,0.586
"346","ENSG00000148429","hurdle",1.61100328193963e-70,-0.2925984,0.612434,0.9050324,0.586
"193","ENSG00000116815","hurdle",3.4338263855646e-146,-2.501234,-1.156394,1.34484,0.586
"171","ENSG00000112576","hurdle",3.63100246342463e-56,-0.3116343,0.4038075,0.7154418,0.586
"121","ENSG00000102935","hurdle",1.75098068864591e-68,-0.8756743,-0.08847064,0.78720366,0.586
"285","ENSG00000136205","hurdle",2.35433450972679e-91,-1.3235234,-0.6394527,0.6840707,0.585
"272","ENSG00000134871","hurdle",3.61388203701433e-64,-0.5188313,0.1538279,0.6726592,0.584
"67","ENSG00000076555","hurdle",2.05256327242408e-75,-1.284031,-0.5862673,0.6977637,0.584
"531","ENSG00000184005","hurdle",9.87172989816581e-144,1.66417,2.761802,1.097632,0.583
"313","ENSG00000140545","hurdle",2.94186622068527e-91,-1.7351951,-0.9292604,0.8059347,0.583
"268","ENSG00000133639","hurdle",9.10788594942347e-70,-1.3925201,-0.5683045,0.8242156,0.583
"243","ENSG00000129538","hurdle",1.4915404976418e-129,-2.260666,-0.947203,1.313463,0.583
"188","ENSG00000115468","hurdle",1.0515996196245e-73,-1.374494,-0.641538,0.732956,0.583
"86","ENSG00000086062","hurdle",7.58198565651353e-135,-2.2030004,-0.8048656,1.3981348,0.583
"316","ENSG00000140853","hurdle",3.76249944705682e-242,-3.016947,-1.404685,1.612262,0.582
"145","ENSG00000107263","hurdle",5.00391283384139e-46,0.7522178,1.4132054,0.6609876,0.582
"521","ENSG00000182185","hurdle",3.81991776159499e-53,0.1278321,0.8756361,0.747804,0.581
"269","ENSG00000133789","hurdle",6.78659997274195e-60,-0.9681467,-0.2863368,0.6818099,0.581
"134","ENSG00000105835","hurdle",3.44575024734606e-87,-0.6385346,0.3449917,0.9835263,0.581
"92","ENSG00000091592","hurdle",4.81511867734883e-140,-2.448788,-1.119596,1.329192,0.581
"617","ENSG00000266714","hurdle",5.35792143757257e-94,-2.068849,-1.041801,1.027048,0.58
"442","ENSG00000166979","hurdle",3.97868449777573e-48,0.005463856,0.659772156,0.6543083,0.58
"125","ENSG00000103710","hurdle",3.87854094816869e-253,-3.076226,-1.634564,1.441662,0.58
"487","ENSG00000173530","hurdle",9.88131291682493e-324,-3.225816,-1.482914,1.742902,0.579
"31","ENSG00000051108","hurdle",6.8860008702392e-84,-0.7924051,0.170564,0.9629691,0.579
"508","ENSG00000177954","hurdle",3.10346633858539e-60,-0.2499452,0.469043,0.7189882,0.578
"329","ENSG00000143842","hurdle",3.27642953436233e-112,-2.342267,-1.134203,1.208064,0.578
"303","ENSG00000138449","hurdle",2.49961134999285e-197,-2.968095,-1.526567,1.441528,0.578
"238","ENSG00000128052","hurdle",1.13609119447729e-286,-3.178133,-1.488534,1.689599,0.578
"127","ENSG00000104267","hurdle",9.76233260359105e-72,-1.4998056,-0.5515426,0.948263,0.578
"48","ENSG00000068028","hurdle",1.18920529695617e-126,-2.350511,-1.188047,1.162464,0.578
"37","ENSG00000057704","hurdle",2.49783018396693e-80,-1.251083,-0.130318,1.120765,0.578
"547","ENSG00000187479","hurdle",1.07739041366486e-151,-2.6023397,-0.9178426,1.6844971,0.577
"526","ENSG00000183255","hurdle",2.67294458370404e-92,-1.1940352,-0.2765817,0.9174535,0.577
"287","ENSG00000136826","hurdle",1.77834748996814e-297,-3.190453,-1.367969,1.822484,0.577
"262","ENSG00000132475","hurdle",3.78977862300005e-45,0.2402004,0.8149597,0.5747593,0.577
"441","ENSG00000166801","hurdle",2.16958731485648e-212,-3.0476,-1.661817,1.385783,0.576
"71","ENSG00000078401","hurdle",8.39600091345827e-281,-3.004951,-1.126881,1.87807,0.576
"68","ENSG00000076706","hurdle",1.75818589098466e-138,-2.1499082,-0.7645385,1.3853697,0.576
"498","ENSG00000175445","hurdle",2.6088506299459e-101,-2.185609,-1.122506,1.063103,0.575
"475","ENSG00000171608","hurdle",1.84000533056364e-79,-1.8314043,-0.8189557,1.0124486,0.575
"471","ENSG00000171115","hurdle",1.51450981424803e-265,-3.162821,-1.553799,1.609022,0.575
"468","ENSG00000170412","hurdle",9.57034217031217e-251,-3.144376,-1.711333,1.433043,0.575
"438","ENSG00000166510","hurdle",6.20880154115179e-117,-1.603631,-1.026732,0.576899,0.575
"281","ENSG00000135899","hurdle",9.69075685992462e-117,-2.486118,-1.267939,1.218179,0.575
"211","ENSG00000120913","hurdle",2.12851672964496e-114,-2.48895,-1.376627,1.112323,0.575
"593","ENSG00000213626","hurdle",2.83219914245867e-68,-1.3294548,-0.7805343,0.5489205,0.574
"411","ENSG00000163430","hurdle",2.56776474638265e-64,-1.6121361,-0.7920695,0.8200666,0.574
"560","ENSG00000196159","hurdle",9.07122711429951e-77,-1.7214592,-0.7851373,0.9363219,0.573
"456","ENSG00000168994","hurdle",7.11756482434189e-178,-2.961663,-1.599685,1.361978,0.573
"312","ENSG00000140455","hurdle",1.60636247809873e-49,-1.070578,-0.3728976,0.6976804,0.573
"594","ENSG00000213722","hurdle",3.48469445624735e-186,-3.008155,-1.683137,1.325018,0.572
"343","ENSG00000147403","hurdle",6.33872459936634e-42,0.2325307,0.7992872,0.5667565,0.572
"166","ENSG00000112033","hurdle",2.97172491487791e-73,-0.3667977,0.5170391,0.8838368,0.571
"430","ENSG00000165029","hurdle",8.5710600829575e-51,-1.236671,-0.5330362,0.7036348,0.57
"158","ENSG00000111058","hurdle",2.34807445304032e-49,-1.2230835,-0.5466494,0.6764341,0.57
"82","ENSG00000084207","hurdle",1.15489678351305e-68,-1.57279,-0.7577371,0.8150529,0.57
"32","ENSG00000051523","hurdle",5.74136166687528e-186,-3.050899,-1.731181,1.319718,0.57
"324","ENSG00000143384","hurdle",3.88436329346895e-137,-1.8648901,-0.6384112,1.2264789,0.569
"284","ENSG00000136111","hurdle",7.79224631291455e-39,0.8955683,1.6006394,0.7050711,0.569
"590","ENSG00000213064","hurdle",2.45155248280801e-94,-2.477212,-1.418922,1.05829,0.568
"578","ENSG00000203867","hurdle",1.40152922945228e-57,-0.7917149,-0.1354516,0.6562633,0.568
"532","ENSG00000184060","hurdle",3.7973064220114e-86,-2.340112,-1.317087,1.023025,0.568
"216","ENSG00000123094","hurdle",5.3533093498739e-41,-0.397027,0.3076515,0.7046785,0.568
"472","ENSG00000171223","hurdle",7.9707412338647e-115,-1.6237182,-0.3160043,1.3077139,0.567
"47","ENSG00000067182","hurdle",1.02059599740468e-112,-2.727343,-1.622157,1.105186,0.567
"33","ENSG00000051620","hurdle",2.53210588472482e-115,-2.748616,-1.653377,1.095239,0.567
"200","ENSG00000118292","hurdle",2.31724828822319e-84,-2.311733,-1.26151,1.050223,0.566
"539","ENSG00000185404","hurdle",9.60401316704268e-105,-2.67838,-1.611899,1.066481,0.565
"488","ENSG00000173546","hurdle",2.2473042376033e-146,-2.940088,-1.737858,1.20223,0.565
"448","ENSG00000167775","hurdle",3.0615684828125e-106,-2.0425551,-0.9890725,1.0534826,0.565
"332","ENSG00000145390","hurdle",4.73092671321057e-35,-0.2126374,0.4253841,0.6380215,0.565
"261","ENSG00000132274","hurdle",2.78255978775175e-99,-2.316226,-1.516964,0.799262,0.565
"230","ENSG00000126709","hurdle",8.7378783944371e-88,-2.019315,-1.021292,0.998023,0.565
"192","ENSG00000116678","hurdle",2.21911453261042e-43,-0.86184436,-0.08775967,0.77408469,0.565
"183","ENSG00000114353","hurdle",1.52492360389953e-48,-0.6696038,-0.01566883,0.65393497,0.565
"164","ENSG00000111846","hurdle",1.12320108541154e-94,-2.487309,-1.3288,1.158509,0.565
"17","ENSG00000024422","hurdle",9.61595834949606e-114,-2.751298,-1.622157,1.129141,0.565
"612","ENSG00000250722","hurdle",1.91971836604883e-55,-1.7090688,-0.9758572,0.7332116,0.564
"309","ENSG00000138835","hurdle",7.06949853744026e-100,-2.302527,-1.228223,1.074304,0.564
"356","ENSG00000150630","hurdle",4.09485873339125e-143,-2.7275186,-0.7120995,2.0154191,0.563
"25","ENSG00000043462","hurdle",2.98524307322903e-100,-2.652753,-1.585565,1.067188,0.563
"351","ENSG00000149257","hurdle",8.10545215868287e-144,-2.58183,-1.825223,0.756607,0.562
"220","ENSG00000123358","hurdle",3.81819088503653e-56,-0.6401075,0.351297,0.9914045,0.562
"160","ENSG00000111145","hurdle",7.51701120900072e-56,-1.869252,-1.018579,0.850673,0.562
"118","ENSG00000102699","hurdle",9.54325921283253e-63,-2.172132,-1.302166,0.869966,0.562
"117","ENSG00000102362","hurdle",1.98758795685368e-110,-2.6936,-1.649175,1.044425,0.562
"81","ENSG00000084093","hurdle",1.16838172872364e-93,-2.599116,-1.565629,1.033487,0.562
"64","ENSG00000075426","hurdle",1.45187856802701e-48,-1.449949,-0.591297,0.858652,0.562
"592","ENSG00000213625","hurdle",2.64405219489862e-48,-1.727783,-1.01182,0.715963,0.561
"549","ENSG00000187608","hurdle",1.33518246248695e-104,-2.448208,-1.349103,1.099105,0.561
"201","ENSG00000118523","hurdle",1.59928038873731e-119,-2.687424,-1.424297,1.263127,0.561
"198","ENSG00000117461","hurdle",1.55928388443023e-90,-0.1382797,1.2845822,1.4228619,0.561
"100","ENSG00000099954","hurdle",1.95681978418955e-35,-0.9912043,-0.4366461,0.5545582,0.561
"80","ENSG00000083444","hurdle",3.48665279208393e-71,-2.189846,-1.325444,0.864402,0.561
"466","ENSG00000170345","hurdle",9.09513001932881e-49,-1.2516527,-0.3720317,0.879621,0.56
"389","ENSG00000157978","hurdle",8.06435527821289e-81,-2.565378,-1.599685,0.965693,0.56
"256","ENSG00000131446","hurdle",1.462600693644e-53,-1.6175078,-0.8560051,0.7615027,0.56
"585","ENSG00000205364","hurdle",1.45646200712476e-123,-2.911815,-1.676708,1.235107,0.559
"500","ENSG00000176046","hurdle",7.82930723073878e-146,-3.035348,-1.858792,1.176556,0.559
"439","ENSG00000166532","hurdle",6.85510680634799e-106,-0.2613665,1.4197202,1.6810867,0.559
"417","ENSG00000163638","hurdle",3.03828154157422e-59,-1.7924051,-0.8118935,0.9805116,0.559
"283","ENSG00000136098","hurdle",1.28741063063025e-51,-1.905529,-1.082297,0.823232,0.559
"94","ENSG00000092820","hurdle",1.78163888084912e-72,-2.008368,-1.418922,0.589446,0.559
"545","ENSG00000187193","hurdle",2.58461096560679e-109,-2.765684,-1.583559,1.182125,0.558
"289","ENSG00000137154","hurdle",6.41184717518561e-35,-0.7007088,-0.1539366,0.5467722,0.558
"204","ENSG00000119121","hurdle",9.27126481158897e-85,-2.2817032,-0.9957257,1.2859775,0.558
"598","ENSG00000221869","hurdle",2.20307892966759e-43,-1.75515,-1.00241,0.75274,0.557
"311","ENSG00000139679","hurdle",1.02749982386246e-40,-1.6249471,-0.9203721,0.704575,0.557
"156","ENSG00000110723","hurdle",2.93043945208483e-53,-1.6183234,-0.9394859,0.6788375,0.557
"5","ENSG00000006831","hurdle",3.2270951794126e-91,0.2307654,1.1418445,0.9110791,0.557
"606","ENSG00000240065","hurdle",6.47063595842771e-147,-3.109325,-1.996126,1.113199,0.556
"481","ENSG00000172197","hurdle",8.30785892269392e-119,-2.915018,-1.731181,1.183837,0.556
"470","ENSG00000170989","hurdle",5.98879074790181e-144,-3.089284,-1.923286,1.165998,0.556
"446","ENSG00000167641","hurdle",3.46897740454038e-44,-1.667196,-1.143039,0.524157,0.556
"336","ENSG00000146477","hurdle",8.39567138264503e-112,-2.576431,-1.565629,1.010802,0.556
"111","ENSG00000101096","hurdle",7.74729335420304e-70,-2.330858,-1.350808,0.98005,0.556
"599","ENSG00000221963","hurdle",4.20422028498066e-133,-3.061509,-1.946301,1.115208,0.555
"444","ENSG00000167460","hurdle",1.50144246446021e-26,-0.3301562,0.2005575,0.5307137,0.555
"209","ENSG00000120889","hurdle",4.41644965200089e-90,-2.682469,-1.587573,1.094896,0.555
"131","ENSG00000104870","hurdle",2.0966284178736e-115,-2.998566,-1.985492,1.013074,0.555
"567","ENSG00000197324","hurdle",9.60973740986946e-103,-2.947654,-1.977568,0.970086,0.554
"368","ENSG00000152518","hurdle",7.05431036315024e-55,-2.117143,-1.47918,0.637963,0.554
"321","ENSG00000142798","hurdle",1.07279867891946e-119,-2.958354,-1.783179,1.175175,0.554
"280","ENSG00000135842","hurdle",5.99893678629882e-113,-2.89018,-1.607816,1.282364,0.553
"277","ENSG00000135424","hurdle",5.98986220860157e-39,-1.840607,-1.24715,0.593457,0.553
"596","ENSG00000213928","hurdle",4.93717290398816e-59,-2.405344,-1.587573,0.817771,0.552
"558","ENSG00000189171","hurdle",1.69216792397159e-60,-2.514991,-1.691754,0.823237,0.552
"180","ENSG00000114019","hurdle",5.18619095150507e-42,-1.804329,-1.145996,0.658333,0.552
"103","ENSG00000100106","hurdle",6.66968124296797e-41,-2.090755,-1.413567,0.677188,0.552
"98","ENSG00000099725","hurdle",4.24091162944457e-39,-1.544686,-0.7186887,0.8259973,0.552
"591","ENSG00000213445","hurdle",1.96082600286659e-134,-3.143906,-2.139056,1.00485,0.551
"571","ENSG00000198417","hurdle",1.35633045974349e-123,-3.063952,-1.980205,1.083747,0.551
"534","ENSG00000184232","hurdle",2.06447648084297e-54,-2.275643,-1.622157,0.653486,0.551
"572","ENSG00000198435","hurdle",1.64987663959482e-76,-2.72295,-1.737858,0.985092,0.549
"543","ENSG00000186352","hurdle",3.08008804959822e-117,-2.0230905,-0.6520098,1.3710807,0.549
"375","ENSG00000153234","hurdle",6.0607384103511e-34,-1.4951537,-0.8260527,0.669101,0.549
"202","ENSG00000118707","hurdle",5.57166843249825e-125,-3.115991,-2.09839,1.017601,0.549
"162","ENSG00000111348","hurdle",1.41134196948484e-105,-3.04365,-2.075656,0.967994,0.549
"149","ENSG00000107731","hurdle",5.71176454378644e-28,-1.308175,-0.700097,0.608078,0.549
"56","ENSG00000071967","hurdle",2.91590200883155e-53,-2.414099,-1.66818,0.745919,0.549
"406","ENSG00000162889","hurdle",2.13285062917566e-29,-1.792497,-1.253515,0.538982,0.548
"370","ENSG00000152689","hurdle",1.54260868346171e-43,-1.45993,-0.6054739,0.8544561,0.548
"305","ENSG00000138646","hurdle",1.98794641449628e-92,-2.925075,-1.868529,1.056546,0.548
"271","ENSG00000134531","hurdle",3.19881614889861e-165,-3.156172,-1.440544,1.715628,0.548
"109","ENSG00000100968","hurdle",3.58789607127068e-103,-3.050899,-2.107008,0.943891,0.548
"537","ENSG00000185187","hurdle",1.31988926065397e-58,-2.67668,-1.878331,0.798349,0.547
"59","ENSG00000072786","hurdle",5.14927670679148e-31,-1.487533,-0.8272389,0.6602941,0.547
"49","ENSG00000068697","hurdle",1.52609755599031e-24,-1.4930577,-0.9917301,0.5013276,0.547
"383","ENSG00000156535","hurdle",8.44687208950917e-45,-2.254186,-1.410008,0.844178,0.546
"251","ENSG00000130203","hurdle",1.6991858533858e-25,-1.2120833,-0.5683045,0.6437788,0.546
"140","ENSG00000106034","hurdle",5.32332054327631e-47,-1.967991,-1.318755,0.649236,0.546
"613","ENSG00000254087","hurdle",8.74162130899425e-49,-2.286751,-1.563651,0.7231,0.545
"569","ENSG00000197712","hurdle",7.80301019317574e-45,-2.470716,-1.724534,0.746182,0.545
"504","ENSG00000177303","hurdle",9.11992564213809e-73,-2.791945,-1.936027,0.855918,0.545
"424","ENSG00000164403","hurdle",1.41385065486913e-51,-2.412966,-1.653377,0.759589,0.545
"394","ENSG00000160219","hurdle",6.90708336161925e-89,-2.984616,-2.061627,0.922989,0.545
"328","ENSG00000143819","hurdle",7.66460582925085e-33,-2.117605,-1.497948,0.619657,0.545
"469","ENSG00000170425","hurdle",6.16427239217843e-79,-2.947039,-2.039461,0.907578,0.544
"221","ENSG00000124067","hurdle",6.50704883027623e-91,-3.063285,-2.193085,0.8702,0.544
"217","ENSG00000123143","hurdle",6.06604282938235e-32,-1.737586,-1.140088,0.597498,0.544
"128","ENSG00000104365","hurdle",3.5786724093179e-27,-0.7610825,-0.2248581,0.5362244,0.544
"600","ENSG00000229847","hurdle",5.03717212390131e-38,-2.098132,-1.561675,0.536457,0.543
"112","ENSG00000101160","hurdle",1.39306959866666e-40,-2.491488,-1.806385,0.685103,0.543
"399","ENSG00000162337","hurdle",6.60222429284553e-54,-2.742023,-1.959247,0.782776,0.542
"19","ENSG00000026508","hurdle",1.39255243578222e-77,-2.814014,-1.964458,0.849556,0.542
"354","ENSG00000149591","hurdle",2.54640406771224e-192,-2.4226221,-0.6146618,1.8079603,0.541
"16","ENSG00000021355","hurdle",2.17544767593964e-54,-2.812146,-2.061627,0.750519,0.541
"338","ENSG00000146859","hurdle",2.11989623780446e-57,-2.511805,-1.676708,0.835097,0.54
"130","ENSG00000104419","hurdle",6.80443274846705e-24,-0.902347,-0.2709215,0.6314255,0.54
"286","ENSG00000136732","hurdle",3.10696135149175e-87,-3.11922,-2.261991,0.857229,0.539
"150","ENSG00000107736","hurdle",9.64904170464103e-47,-2.536106,-1.615994,0.920112,0.539
"99","ENSG00000099860","hurdle",3.79886588537691e-36,-2.442419,-1.706959,0.73546,0.539
"43","ENSG00000065320","hurdle",2.2620886550661e-24,-1.835287,-1.302166,0.533121,0.539
"610","ENSG00000246705","hurdle",1.40078850187173e-75,-3.019315,-2.171832,0.847483,0.538
"247","ENSG00000130066","hurdle",4.13664542609124e-17,0.1347227,0.6761896,0.5414669,0.538
"95","ENSG00000095739","hurdle",1.60175498092237e-67,-3.000266,-2.177873,0.822393,0.538
"39","ENSG00000059804","hurdle",5.59710427030731e-38,-0.3365511,0.4441869,0.780738,0.538
"605","ENSG00000239922","hurdle",2.12166858049404e-37,-2.473665,-1.632489,0.841176,0.537
"582","ENSG00000204381","hurdle",3.96984301739878e-52,-2.861893,-2.064422,0.797471,0.537
"317","ENSG00000141524","hurdle",4.94484998027732e-32,-2.477804,-1.868529,0.609275,0.537
"139","ENSG00000106003","hurdle",1.38284992409554e-73,-3.067066,-2.246039,0.821027,0.537
"586","ENSG00000205517","hurdle",6.58894813486213e-46,-2.812519,-2.064422,0.748097,0.536
"523","ENSG00000182578","hurdle",2.10662614944928e-50,-2.510744,-1.959247,0.551497,0.536
"322","ENSG00000142871","hurdle",9.22402784192004e-32,-2.230422,-1.436918,0.793504,0.536
"181","ENSG00000114115","hurdle",7.95171205725801e-49,-2.797662,-2.056054,0.741608,0.536
"93","ENSG00000092010","hurdle",2.05267388209729e-41,-2.584856,-1.925826,0.65903,0.536
"554","ENSG00000188643","hurdle",3.30188512134749e-71,-3.110243,-2.358162,0.752081,0.535
"325","ENSG00000143409","hurdle",1.33860090804859e-44,-2.726463,-2.033973,0.69249,0.535
"282","ENSG00000135926","hurdle",1.71114465769135e-28,-2.489248,-1.925826,0.563422,0.535
"253","ENSG00000130958","hurdle",1.00972476116337e-33,-2.513928,-1.990799,0.523129,0.535
"568","ENSG00000197329","hurdle",4.184210915609e-23,-0.6446287,0.4138833,1.058512,0.534
"535","ENSG00000184371","hurdle",1.07994048522912e-49,-2.928106,-2.171832,0.756274,0.534
"518","ENSG00000181481","hurdle",2.34614823328494e-56,-3.015872,-2.304312,0.71156,0.534
"267","ENSG00000133392","hurdle",6.03761228119507e-100,-2.6109181,-0.8657227,1.7451954,0.534
"142","ENSG00000106538","hurdle",1.809132232004e-55,-2.993054,-2.255589,0.737465,0.534
"4","ENSG00000004468","hurdle",2.79827591060995e-39,-2.661973,-1.998797,0.663176,0.534
"491","ENSG00000173801","hurdle",7.48570532197609e-39,-2.786251,-2.11858,0.667671,0.533
"270","ENSG00000134107","hurdle",1.04997026337069e-16,-0.9458613,-0.3903248,0.5555365,0.533
"175","ENSG00000112977","hurdle",1.25232301091969e-19,-1.761984,-1.258307,0.503677,0.533
"153","ENSG00000108639","hurdle",6.04983841682023e-36,-2.627901,-2.006838,0.621063,0.533
"619","ENSG00000277494","hurdle",1.80229057020921e-65,-3.122688,-2.382369,0.740319,0.532
"418","ENSG00000163820","hurdle",5.42999549212026e-28,-2.6171,-2.067222,0.549878,0.532
"326","ENSG00000143416","hurdle",2.24795434561181e-59,-3.08951,-2.414101,0.675409,0.532
"152","ENSG00000107796","hurdle",1.82538557802255e-63,-2.2260643,-0.8965191,1.3295452,0.532
"432","ENSG00000165801","hurdle",1.59348299628356e-24,-2.539501,-1.998797,0.540704,0.531
"426","ENSG00000164649","hurdle",5.35300917212426e-46,-2.993054,-2.320925,0.672129,0.531
"339","ENSG00000146950","hurdle",5.75288508655122e-29,-1.2528554,-0.6509592,0.6018962,0.531
"124","ENSG00000103335","hurdle",1.925747409684e-32,-2.762434,-2.156842,0.605592,0.531
"122","ENSG00000103196","hurdle",4.97328866989734e-70,-2.35812,-0.775946,1.582174,0.531
"110","ENSG00000100979","hurdle",9.01628666905741e-38,-2.806,-2.153862,0.652138,0.531
"9","ENSG00000010610","hurdle",9.83500339027197e-43,-2.940088,-2.29772,0.642368,0.531
"484","ENSG00000172638","hurdle",1.94559140945893e-40,-2.962491,-2.361596,0.600895,0.53
"318","ENSG00000141756","hurdle",1.18382578704727e-35,-2.884085,-2.291157,0.592928,0.53
"513","ENSG00000179403","hurdle",9.80442633638758e-27,-2.61368,-2.053275,0.560405,0.529
"453","ENSG00000168874","hurdle",9.97005214798052e-42,-2.957941,-2.278122,0.679819,0.529
"477","ENSG00000171940","hurdle",6.40750219795958e-37,-2.908818,-2.271648,0.63717,0.528
"433","ENSG00000165806","hurdle",2.99384142859352e-30,-2.828287,-2.307619,0.520668,0.528
"15","ENSG00000019582","hurdle",1.08144086400772e-25,-2.60638,-2.031236,0.575144,0.528
"415","ENSG00000163563","hurdle",1.09061239742634e-70,-3.217388,-2.509899,0.707489,0.527
