"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.OPC","log2fold_change","Auc"
"200","ENSG00000153993","hurdle",4.28901936518315e-75,-1.793776,-1.082637,0.711139,0.563
"179","ENSG00000148400","hurdle",1.72361066934322e-63,-2.278223,-1.46446,0.813763,0.563
"139","ENSG00000134716","hurdle",8.68185020867951e-74,-2.442882,-1.59766,0.845222,0.562
"44","ENSG00000095739","hurdle",1.97504337407111e-134,-3.015899,-1.891174,1.124725,0.562
"238","ENSG00000165801","hurdle",2.009670595669e-71,-2.555069,-1.685827,0.869242,0.561
"296","ENSG00000185432","hurdle",6.89593756515949e-57,-2.298262,-1.546802,0.75146,0.56
"48","ENSG00000100842","hurdle",1.12086707427594e-80,-2.687593,-1.756934,0.930659,0.56
"158","ENSG00000138646","hurdle",1.07830088601474e-105,-2.920633,-1.845025,1.075608,0.559
"146","ENSG00000136160","hurdle",2.44483055083558e-72,-2.327856,-1.599913,0.727943,0.559
"11","ENSG00000047617","hurdle",4.02302965838024e-78,-1.945568,-1.408113,0.537455,0.558
"330","ENSG00000215244","hurdle",1.12394714088164e-59,-2.062867,-1.431993,0.630874,0.557
"81","ENSG00000111846","hurdle",2.37274043045941e-72,-2.45851,-1.636439,0.822071,0.557
"56","ENSG00000102221","hurdle",8.37050709163523e-40,-1.82176,-1.148702,0.673058,0.557
"359","ENSG00000263146","hurdle",2.65268872700913e-103,-2.983928,-1.967645,1.016283,0.555
"356","ENSG00000259124","hurdle",2.05489901648163e-29,-1.403328,-0.8159324,0.5873956,0.551
"281","ENSG00000181381","hurdle",6.37733235499876e-50,-2.278223,-1.629519,0.648704,0.551
"249","ENSG00000168994","hurdle",1.82537740049351e-84,-2.922639,-1.979326,0.943313,0.551
"345","ENSG00000245213","hurdle",1.19726946426386e-29,-1.713981,-1.082637,0.631344,0.55
"225","ENSG00000163565","hurdle",1.21697034071571e-47,-2.357527,-1.643391,0.714136,0.55
"329","ENSG00000213928","hurdle",2.74779652890247e-46,-2.39741,-1.645717,0.751693,0.549
"118","ENSG00000127241","hurdle",1.40126848100196e-86,-2.966859,-2.005962,0.960897,0.549
"287","ENSG00000182103","hurdle",1.84128155034381e-59,-2.74641,-1.953174,0.793236,0.548
"143","ENSG00000135899","hurdle",1.20069268611832e-45,-2.447351,-1.712388,0.734963,0.548
"111","ENSG00000123096","hurdle",1.14378000800857e-33,-2.089655,-1.427985,0.66167,0.548
"141","ENSG00000134873","hurdle",2.80393644476188e-50,-2.591456,-1.79772,0.793736,0.547
"338","ENSG00000231252","hurdle",2.59521496858077e-44,-1.950982,-1.263629,0.687353,0.546
"233","ENSG00000164649","hurdle",1.77633542205917e-83,-3.006085,-2.057655,0.94843,0.546
"61","ENSG00000103335","hurdle",2.34114348897535e-54,-2.769326,-1.985203,0.784123,0.545
"346","ENSG00000247134","hurdle",2.77647742997087e-54,-2.592574,-1.736966,0.855608,0.544
"193","ENSG00000152284","hurdle",9.63454494357482e-28,-1.742304,-1.152003,0.590301,0.544
"122","ENSG00000128242","hurdle",1.45257530742041e-37,-2.516242,-1.861145,0.655097,0.543
"34","ENSG00000081320","hurdle",2.97622233024326e-46,-2.526118,-1.893935,0.632183,0.543
"310","ENSG00000196169","hurdle",3.05771255481775e-84,-3.097824,-2.245884,0.85194,0.542
"285","ENSG00000181826","hurdle",1.00575768467894e-32,-2.190796,-1.634129,0.556667,0.542
"337","ENSG00000227640","hurdle",2.27238179855185e-56,-2.743217,-2.005962,0.737255,0.541
"74","ENSG00000106538","hurdle",4.33800897340091e-66,-2.992118,-2.207595,0.784523,0.541
"4","ENSG00000010278","hurdle",1.50416322845505e-27,-2.10267,-1.590924,0.511746,0.541
"68","ENSG00000105483","hurdle",1.99099460034015e-24,-2.17553,-1.671543,0.503987,0.54
"333","ENSG00000225472","hurdle",1.68433274512122e-38,-2.51231,-1.938847,0.573463,0.539
"214","ENSG00000162337","hurdle",3.50435285558861e-42,-2.732095,-2.057655,0.67444,0.539
"305","ENSG00000187773","hurdle",5.67011665813295e-36,-2.643429,-2.008952,0.634477,0.538
"207","ENSG00000155363","hurdle",6.8638542355256e-24,-2.254285,-1.751916,0.502369,0.538
"363","ENSG00000278041","hurdle",4.308042542483e-58,-3.024058,-2.288846,0.735212,0.537
"165","ENSG00000141756","hurdle",1.05826725819421e-45,-2.888135,-2.166953,0.721182,0.537
"157","ENSG00000138496","hurdle",4.1453396326367e-39,-2.704746,-2.066973,0.637773,0.536
"228","ENSG00000163820","hurdle",2.7800315031887e-29,-2.615261,-2.051476,0.563785,0.535
"98","ENSG00000115318","hurdle",1.24740608214538e-29,-2.602988,-2.023995,0.578993,0.535
"318","ENSG00000197921","hurdle",2.14118220315014e-44,-2.901521,-2.127425,0.774096,0.534
"117","ENSG00000127084","hurdle",5.02197605388504e-49,-2.983091,-2.296132,0.686959,0.534
"331","ENSG00000221963","hurdle",4.94768010720822e-51,-3.027507,-2.359599,0.667908,0.533
"290","ENSG00000182492","hurdle",1.65366045389898e-47,-2.869445,-2.252956,0.616489,0.533
"128","ENSG00000131941","hurdle",4.38047215777373e-31,-2.612993,-2.088951,0.524042,0.533
"65","ENSG00000104313","hurdle",1.95945001267641e-22,-1.6959465,-0.9985135,0.697433,0.533
"339","ENSG00000235180","hurdle",9.62115719423764e-46,-2.99275,-2.36342,0.62933,0.532
"328","ENSG00000213366","hurdle",3.22720872398882e-32,-2.779649,-2.224873,0.554776,0.532
"271","ENSG00000177303","hurdle",3.97152082104784e-29,-2.771493,-2.207595,0.563898,0.532
"35","ENSG00000084093","hurdle",5.57703811779659e-22,-2.565059,-2.020974,0.544085,0.53
"246","ENSG00000167995","hurdle",3.28805190896669e-20,-2.579067,-2.060754,0.518313,0.529
"212","ENSG00000160219","hurdle",2.77961447545995e-39,-2.962933,-2.333126,0.629807,0.529
"245","ENSG00000166801","hurdle",1.23887492287361e-34,-2.984766,-2.421995,0.562771,0.528
"229","ENSG00000163884","hurdle",6.85415812847443e-23,-2.67689,-2.133938,0.542952,0.528
"150","ENSG00000136732","hurdle",1.95679779322818e-45,-3.102363,-2.466514,0.635849,0.528
"126","ENSG00000130876","hurdle",2.39431961750734e-36,-3.004597,-2.438025,0.566572,0.527
"306","ENSG00000188643","hurdle",2.31052679160899e-36,-3.096918,-2.525236,0.571682,0.525
"224","ENSG00000163431","hurdle",4.05098621188761e-29,-2.953471,-2.367252,0.586219,0.525
