"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Inhib","log2fold_change","Auc"
"27","ENSG00000057704","hurdle",0,-1.6032628,-0.1689916,1.4342712,0.623
"77","ENSG00000105568","hurdle",0,0.2167863,0.7947444,0.5779581,0.622
"65","ENSG00000101384","hurdle",0,-1.9346151,-0.5335437,1.4010714,0.622
"496","ENSG00000226688","hurdle",0,0.5608766,1.1250838,0.5642072,0.621
"467","ENSG00000196218","hurdle",0,-1.360428,-0.1726603,1.1877677,0.621
"83","ENSG00000107105","hurdle",0,1.44367,2.062462,0.618792,0.62
"318","ENSG00000165029","hurdle",0,-1.5554773,-0.2839596,1.2715177,0.619
"248","ENSG00000151491","hurdle",0,-0.5974308,0.2340995,0.8315303,0.619
"225","ENSG00000146648","hurdle",0,-1.0450122,0.8534977,1.8985099,0.619
"421","ENSG00000182957","hurdle",0,-0.5920056,0.4772,1.0692056,0.618
"359","ENSG00000170743","hurdle",0,-0.3253497,0.8773957,1.2027454,0.618
"100","ENSG00000112425","hurdle",0,-0.02915932,0.6955238,0.72468312,0.618
"451","ENSG00000187676","hurdle",0,0.1443657,0.8727046,0.7283389,0.617
"240","ENSG00000150361","hurdle",0,-0.8527608,0.7020292,1.55479,0.617
"162","ENSG00000134146","hurdle",0,0.3416559,1.0029757,0.6613198,0.617
"487","ENSG00000203867","hurdle",0,-0.9708575,-0.1217034,0.8491541,0.616
"468","ENSG00000196369","hurdle",0,-0.3094642,0.2657802,0.5752444,0.616
"168","ENSG00000134871","hurdle",0,-0.7398297,0.2451406,0.9849703,0.616
"143","ENSG00000128512","hurdle",2.47629832182217e-309,3.176916,3.732684,0.555768,0.616
"471","ENSG00000196782","hurdle",0,0.6594738,1.4536582,0.7941844,0.614
"465","ENSG00000196132","hurdle",0,-1.8093273,-0.7377262,1.0716011,0.614
"367","ENSG00000171488","hurdle",0,-0.1243291,0.5003317,0.6246608,0.614
"263","ENSG00000153721","hurdle",0,-0.4680529,0.8570286,1.3250815,0.61
"128","ENSG00000121310","hurdle",0,-0.5036691,0.198871,0.7025401,0.609
"406","ENSG00000179715","hurdle",0,-0.01219573,0.75829312,0.77048885,0.607
"97","ENSG00000112144","hurdle",0,-1.2206555,-0.2762033,0.9444522,0.607
"328","ENSG00000166025","hurdle",0,-0.8882153,0.1753984,1.0636137,0.606
"226","ENSG00000146966","hurdle",0,-0.68446979,0.03905688,0.72352667,0.606
"35","ENSG00000073712","hurdle",0,-0.639749,0.248656,0.888405,0.606
"301","ENSG00000162909","hurdle",0,-0.9716054,-0.2097186,0.7618868,0.605
"477","ENSG00000198712","hurdle",5.62556044643322e-257,2.917655,3.433974,0.516319,0.604
"447","ENSG00000186522","hurdle",0,-2.0171416,-0.7974199,1.2197217,0.604
"24","ENSG00000056487","hurdle",0,-1.598345,-0.6679239,0.9304211,0.604
"519","ENSG00000250220","hurdle",0,-0.3830522,0.2392994,0.6223516,0.603
"165","ENSG00000134376","hurdle",1.04898965565188e-316,-0.1017059,0.5099759,0.6116818,0.602
"460","ENSG00000188803","hurdle",0,-0.01878332,1.33470917,1.35349249,0.601
"298","ENSG00000162174","hurdle",0,-0.9842541,-0.2655082,0.7187459,0.601
"274","ENSG00000154975","hurdle",0,2.911364,3.633707,0.722343,0.601
"124","ENSG00000120162","hurdle",1.31124709481495e-268,1.099775,1.610704,0.510929,0.601
"81","ENSG00000106852","hurdle",0,-3.0164984,-0.4386157,2.5778827,0.601
"515","ENSG00000244128","hurdle",8.32922141882541e-307,0.8271831,1.4936486,0.6664655,0.6
"347","ENSG00000169432","hurdle",0,-0.4470544,0.5121712,0.9592256,0.6
"294","ENSG00000159788","hurdle",0,0.4527225,1.4510381,0.9983156,0.6
"85","ENSG00000107338","hurdle",0,-1.1238094,-0.3530425,0.7707669,0.6
"536","ENSG00000287149","hurdle",0,-0.9063344,0.3542014,1.2605358,0.599
"346","ENSG00000169372","hurdle",4.33343601061636e-271,0.737722,1.253,0.515278,0.599
"315","ENSG00000164574","hurdle",0,-0.783761,0.2567526,1.0405136,0.599
"335","ENSG00000168243","hurdle",0,-1.79977671,-0.08211253,1.71766418,0.598
"200","ENSG00000143858","hurdle",0,-1.2708636,-0.2083624,1.0625012,0.598
"194","ENSG00000140807","hurdle",0,-1.8609366,-0.5899182,1.2710184,0.598
"89","ENSG00000109452","hurdle",1.42900151259763e-262,2.275846,2.828737,0.552891,0.598
"483","ENSG00000198873","hurdle",0,-0.4087776,0.183112,0.5918896,0.597
"458","ENSG00000188647","hurdle",2.3027638852003e-293,-0.63189471,0.09187453,0.72376924,0.597
"296","ENSG00000160293","hurdle",0,-1.4747085,-0.1915914,1.2831171,0.597
"255","ENSG00000152492","hurdle",3.84312219200923e-311,-0.53267108,0.004256489,0.536927569,0.597
"348","ENSG00000169439","hurdle",0,-1.4773617,-0.5094053,0.9679564,0.596
"287","ENSG00000157193","hurdle",0,-0.2358498,0.8916592,1.127509,0.596
"57","ENSG00000099385","hurdle",0,-1.6531853,-0.7114465,0.9417388,0.596
"334","ENSG00000167766","hurdle",1.33590012835533e-276,-0.60041613,0.06757453,0.66799066,0.595
"156","ENSG00000133107","hurdle",0,-1.377177,0.4909936,1.8681706,0.595
"305","ENSG00000163377","hurdle",0,-1.9647018,-0.03754572,1.92715608,0.594
"96","ENSG00000111962","hurdle",2.81320125982673e-253,0.5646861,1.0723124,0.5076263,0.593
"138","ENSG00000124782","hurdle",0,-2.0562733,-0.6494031,1.4068702,0.592
"90","ENSG00000109787","hurdle",1.20601424149848e-320,-1.2757817,-0.4524628,0.8233189,0.592
"374","ENSG00000172137","hurdle",0,-2.5855985,-0.7129415,1.872657,0.591
"370","ENSG00000171724","hurdle",0,-0.8987274,-0.135957,0.7627704,0.591
"199","ENSG00000143514","hurdle",0,-1.8124505,-0.6785256,1.1339249,0.59
"495","ENSG00000224243","hurdle",0,-2.4980458,-0.4966579,2.0013879,0.589
"333","ENSG00000167306","hurdle",0,-2.5406956,0.6803921,3.2210877,0.589
"253","ENSG00000151892","hurdle",0,-1.4168614,-0.6778998,0.7389616,0.588
"18","ENSG00000044459","hurdle",1.56452444097344e-273,-0.74653469,-0.04062634,0.70590835,0.588
"12","ENSG00000026297","hurdle",1.51075122743651e-299,-0.99099937,-0.04371356,0.94728581,0.588
"235","ENSG00000148498","hurdle",2.83558815490474e-265,0.3920691,1.1219127,0.7298436,0.587
"198","ENSG00000143507","hurdle",0,-2.2839644,-0.8509643,1.4330001,0.587
"360","ENSG00000170745","hurdle",0,-2.7602543,-0.2097186,2.5505357,0.586
"110","ENSG00000115896","hurdle",6.7378193389531e-270,2.845288,3.509485,0.664197,0.586
"512","ENSG00000241684","hurdle",0,0.01942043,1.69726547,1.67784504,0.585
"55","ENSG00000095397","hurdle",7.30114847115893e-303,-1.3043124,-0.4256005,0.8787119,0.584
"405","ENSG00000179455","hurdle",0,-1.6165569,-0.6791517,0.9374052,0.582
"261","ENSG00000152990","hurdle",1.77643356091859e-266,-0.913742,-0.3872448,0.5264972,0.582
"38","ENSG00000075461","hurdle",0,-1.897424,-0.7731561,1.1242679,0.582
"391","ENSG00000175600","hurdle",7.65771122708316e-257,-0.9056791,-0.1609532,0.7447259,0.58
"448","ENSG00000187098","hurdle",0,-1.011042,0.2895457,1.3005877,0.579
"105","ENSG00000113532","hurdle",6.42189892551642e-310,-1.15624819,0.05294641,1.2091946,0.578
"94","ENSG00000110693","hurdle",0,0.3892561,2.6169073,2.2276512,0.578
"5","ENSG00000006128","hurdle",0,-2.6678586,0.2127734,2.880632,0.577
"518","ENSG00000250159","hurdle",1.23630414852682e-209,-0.7605775,-0.2361916,0.5243859,0.576
"141","ENSG00000127152","hurdle",6.45159286402734e-280,-0.3130933,0.7494805,1.0625738,0.576
"25","ENSG00000057294","hurdle",0,-2.8635951,-0.5200213,2.3435738,0.576
"513","ENSG00000242265","hurdle",7.21738817848186e-179,-0.47197205,0.09931665,0.5712887,0.575
"256","ENSG00000152527","hurdle",0,-1.249844,0.200687,1.450531,0.574
"384","ENSG00000174453","hurdle",1.77002228153855e-230,-0.04258711,0.57949441,0.62208152,0.573
"280","ENSG00000156049","hurdle",5.74037947769665e-250,-1.1485455,-0.2744678,0.8740777,0.573
"320","ENSG00000165084","hurdle",1.76744150716914e-283,0.4065321,1.6967026,1.2901705,0.571
"192","ENSG00000140025","hurdle",8.31333109075722e-178,-0.54393642,-0.03647574,0.50746068,0.571
"520","ENSG00000250802","hurdle",6.31859236520821e-198,-1.226595,-0.6367812,0.5898138,0.57
"316","ENSG00000164946","hurdle",2.27983293910774e-274,-1.2631361,0.1758601,1.4389962,0.57
"233","ENSG00000148411","hurdle",5.70857846039136e-252,-1.4948167,-0.5640551,0.9307616,0.57
"50","ENSG00000089250","hurdle",0,-1.88986384,0.02105519,1.91091903,0.57
"388","ENSG00000175130","hurdle",3.75538346952913e-183,-1.1161397,-0.5989723,0.5171674,0.569
"330","ENSG00000166387","hurdle",1.72828765127635e-216,-1.4521776,-0.6806136,0.771564,0.569
"268","ENSG00000154188","hurdle",0,-2.1940809,-0.6051062,1.5889747,0.569
"134","ENSG00000123094","hurdle",7.51036604901412e-186,-0.5578153,0.2400722,0.7978875,0.569
"498","ENSG00000227579","hurdle",0,-2.85000753,-0.09041607,2.75959146,0.568
"403","ENSG00000178695","hurdle",2.12452877605293e-271,-1.836433,-0.913186,0.923247,0.568
"259","ENSG00000152910","hurdle",1.84714009319162e-125,1.45979,2.022946,0.563156,0.568
"413","ENSG00000181381","hurdle",0,-2.529455,-1.466858,1.062597,0.567
"26","ENSG00000057657","hurdle",0,-2.6692735,-0.6915198,1.9777537,0.566
"396","ENSG00000177425","hurdle",0,-2.3592857,-0.4352628,1.9240229,0.565
"504","ENSG00000233237","hurdle",1.01735443701332e-154,-0.69864065,-0.06088033,0.63776032,0.564
"30","ENSG00000069702","hurdle",1.31680912762539e-232,-1.778244,-0.902912,0.875332,0.564
"400","ENSG00000178538","hurdle",1.55485569277684e-238,-1.6544858,-0.4163504,1.2381354,0.562
"193","ENSG00000140470","hurdle",0,-0.3545627,1.6623968,2.0169595,0.562
"111","ENSG00000116478","hurdle",4.61107617725058e-303,-2.48002,-1.596073,0.883947,0.562
"80","ENSG00000106799","hurdle",3.4524789017456e-171,-1.2933621,-0.7749395,0.5184226,0.562
"392","ENSG00000176105","hurdle",2.56033159747735e-271,-2.150238,-1.378457,0.771781,0.561
"48","ENSG00000087253","hurdle",1.05295322727222e-222,-1.788091,-1.10707,0.681021,0.561
"157","ENSG00000133639","hurdle",1.08932007447459e-157,-1.5000227,-0.8618211,0.6382016,0.559
"205","ENSG00000144229","hurdle",0,-1.6384617,0.9527414,2.5912031,0.558
"309","ENSG00000163873","hurdle",2.43735579369361e-257,0.2220563,1.2672053,1.045149,0.557
"82","ENSG00000106948","hurdle",1.98349503562743e-209,-2.20474,-1.415881,0.788859,0.555
"8","ENSG00000011465","hurdle",4.88597351945879e-310,-2.338555,-1.31708,1.021475,0.555
"399","ENSG00000178252","hurdle",3.8889412898846e-130,-1.627222,-1.096438,0.530784,0.554
"525","ENSG00000259417","hurdle",2.71569111024391e-318,-2.28319,-0.678317,1.604873,0.553
"382","ENSG00000173511","hurdle",7.20894820133195e-182,-1.822985,-1.083673,0.739312,0.553
"463","ENSG00000189350","hurdle",5.16544897352434e-155,-1.7209472,-0.9250181,0.7959291,0.552
"355","ENSG00000170293","hurdle",8.46584561379367e-202,-1.6064538,-0.4738479,1.1326059,0.551
"532","ENSG00000272865","hurdle",6.42222748619643e-258,-2.465022,-1.515598,0.949424,0.55
"176","ENSG00000137393","hurdle",5.25093672570721e-285,-2.33438,-0.939196,1.395184,0.549
"527","ENSG00000261371","hurdle",5.33421689111372e-224,-2.267492,-1.66385,0.603642,0.548
"284","ENSG00000157005","hurdle",0,-2.320657,0.08562282,2.40627982,0.548
"139","ENSG00000124813","hurdle",9.99325608918781e-302,-0.7457348,0.5502371,1.2959719,0.546
"116","ENSG00000117602","hurdle",1.70585704510686e-195,-2.476477,-1.655612,0.820865,0.545
"112","ENSG00000116525","hurdle",1.19476157446523e-119,-1.938388,-1.38253,0.555858,0.545
"78","ENSG00000106034","hurdle",1.27358921530916e-201,-2.190594,-1.204948,0.985646,0.545
"175","ENSG00000137285","hurdle",1.76289687478289e-139,-2.259098,-1.618313,0.640785,0.543
"281","ENSG00000156076","hurdle",5.02193954701226e-200,-2.215036,-1.056034,1.159002,0.542
"220","ENSG00000145824","hurdle",0,-2.179462,1.383242,3.562704,0.542
"178","ENSG00000137573","hurdle",1.9131430638496e-189,-1.3867884,-0.1707514,1.216037,0.542
"150","ENSG00000129682","hurdle",0,0.3040914,2.1568941,1.8528027,0.542
"19","ENSG00000047648","hurdle",9.52310420216122e-116,-1.1551149,-0.2841183,0.8709966,0.541
"430","ENSG00000183943","hurdle",4.59056352706e-166,-2.398307,-1.560648,0.837659,0.54
"74","ENSG00000104267","hurdle",6.9533495856794e-88,-1.578175,-1.016467,0.561708,0.54
"53","ENSG00000092969","hurdle",6.47600263856733e-90,-1.4258019,-0.7915412,0.6342607,0.539
"28","ENSG00000064655","hurdle",1.33569889350838e-109,-1.667152,-1.130852,0.5363,0.539
"299","ENSG00000162367","hurdle",4.24769458528089e-287,-3.011362,-2.269887,0.741475,0.538
"49","ENSG00000088881","hurdle",7.69972663843316e-89,-1.92179,-1.40998,0.51181,0.538
"3","ENSG00000005059","hurdle",3.88053980040121e-174,-2.374207,-1.222788,1.151419,0.536
"2","ENSG00000003989","hurdle",3.09068579192266e-163,-2.535157,-1.682977,0.85218,0.536
"317","ENSG00000165025","hurdle",6.52797804138695e-214,-2.58942,-2.055844,0.533576,0.535
"510","ENSG00000239381","hurdle",2.5872141274432e-88,-1.6876922,-0.9598397,0.7278525,0.533
"227","ENSG00000147246","hurdle",1.10306546715229e-133,-0.2384353,0.5847191,0.8231544,0.533
"117","ENSG00000117707","hurdle",0,-1.8227604,-0.4308628,1.3918976,0.533
"95","ENSG00000111846","hurdle",1.26700752232458e-133,-2.594212,-1.870923,0.723289,0.533
"67","ENSG00000101605","hurdle",1.00433882398138e-80,-2.0629,-1.551448,0.511452,0.533
"383","ENSG00000173905","hurdle",3.4318783083111e-90,-0.57741591,0.03969113,0.61710704,0.532
"222","ENSG00000146469","hurdle",0,-3.0887669,-0.8519052,2.2368617,0.532
"61","ENSG00000100362","hurdle",0,-2.6347055,-0.8615842,1.7731213,0.532
"362","ENSG00000170962","hurdle",5.10565123547203e-166,-1.9186616,-0.1832785,1.7353831,0.531
"511","ENSG00000241563","hurdle",2.03822390159963e-170,-2.613149,-1.367652,1.245497,0.53
"297","ENSG00000160321","hurdle",6.6727185204507e-64,-0.9929595,-0.4549623,0.5379972,0.528
"221","ENSG00000145832","hurdle",4.90811315932061e-210,-2.2151832,-0.9068173,1.3083659,0.528
"418","ENSG00000182287","hurdle",6.18211235152351e-147,-0.8673601,-0.1840187,0.6833414,0.527
"103","ENSG00000112773","hurdle",5.32765655859917e-111,-2.41839,-1.4629,0.95549,0.527
"102","ENSG00000112562","hurdle",2.38178314659017e-122,-2.677996,-1.996901,0.681095,0.527
"120","ENSG00000118432","hurdle",3.80861770215951e-39,-0.2006058,0.9127241,1.1133299,0.526
"325","ENSG00000165895","hurdle",8.04979737512086e-51,-1.2173253,-0.6196545,0.5976708,0.525
"75","ENSG00000104332","hurdle",1.74599372685242e-155,-2.765001,-1.601996,1.163005,0.523
"535","ENSG00000286778","hurdle",5.6676292781775e-128,-2.552583,-1.35226,1.200323,0.521
"521","ENSG00000251031","hurdle",7.18471362842388e-199,-1.4291368,0.5321413,1.9612781,0.521
"466","ENSG00000196159","hurdle",6.36271728819042e-85,-1.840412,-1.133996,0.706416,0.52
"197","ENSG00000143248","hurdle",2.36759995845833e-164,-1.08829363,-0.04990787,1.03838576,0.519
"486","ENSG00000203805","hurdle",3.75892206017982e-53,-2.102218,-1.494875,0.607343,0.518
"344","ENSG00000169282","hurdle",2.71192549355329e-123,-1.1581626,-0.5607824,0.5973802,0.518
"223","ENSG00000146477","hurdle",1.76514507284247e-113,-2.787213,-1.764781,1.022432,0.517
"250","ENSG00000151617","hurdle",1.88312779376263e-37,-2.469945,-1.878573,0.591372,0.514
"47","ENSG00000083857","hurdle",3.43116084310792e-52,-1.4625665,-0.9319653,0.5306012,0.514
"267","ENSG00000154175","hurdle",2.27910397860714e-62,-2.472766,-1.297722,1.175044,0.512
"412","ENSG00000181234","hurdle",2.41310977423531e-240,0.5369954,1.6405287,1.1035333,0.511
"23","ENSG00000053747","hurdle",1.30444179839007e-67,-1.900032,-1.156195,0.743837,0.511
"7","ENSG00000011201","hurdle",5.88752790223842e-136,-1.5884638,-0.7193661,0.8690977,0.511
"338","ENSG00000168952","hurdle",6.1675757134755e-187,0.4320171,1.0231285,0.5911114,0.505
"70","ENSG00000101974","hurdle",1.79576463479708e-58,-1.883164,-1.378118,0.505046,0.505
"186","ENSG00000138741","hurdle",2.55220894539616e-76,-1.4266562,-0.4845693,0.9420869,0.499
"414","ENSG00000181804","hurdle",7.84612901280089e-110,0.5202241,1.3393533,0.8191292,0.496
"133","ENSG00000122585","hurdle",1.72723820743094e-73,-1.8956486,0.3075641,2.2032127,0.486
"446","ENSG00000186314","hurdle",2.36829475279351e-155,0.07787869,1.35156274,1.27368405,0.476
